レース	馬番	馬名	前半3F	向正面	出自
1	1		39.9		実測(融合2頭)
1	2		40.6		実測(融合2頭)
1	3		40.1		実測(融合2頭)
1	4		40.1		実測(融合2頭)
1	5		39.9		実測(融合2頭)
1	6		39.8		実測
1	7		41.1		実測
1	9		40.6		実測(融合2頭)
1	10		42.1		実測
2	1		40.2		実測
2	2		41.5		実測(融合2頭)
2	3		41.5		実測(融合2頭)
2	4		41.0		実測
2	5		40.4		実測(融合2頭)
2	6		41.9		実測(融合2頭)
2	7		42.2		実測
2	8		40.3		実測
2	9		40.4		実測(融合2頭)
2	10		41.9		実測(融合2頭)
3	1		40.9		推定
3	2		41.0		推定
3	3		42.0		推定
3	4		40.5		推定
3	5		41.1		推定
3	6		41.3		推定
3	7		41.1		推定
3	8		42.1		推定
3	9		40.7		推定
3	10		40.5		推定
4	1		40.5		推定
4	2		40.8		推定
4	3		40.3		推定
4	4		41.3		推定
4	5		40.5		推定
4	6		40.7		推定
4	7		40.0		推定
4	8		40.4		推定
4	9		40.1		推定
5	1		39.2		推定
5	2		39.7		推定
5	3		38.8		推定
5	4		39.4		推定
5	5		42.4		推定
5	6		42.4		推定
5	7		39.1		推定
5	8		39.2		推定
5	9		40.3		推定
5	10		39.0		推定
5	11		39.7		推定
5	12		39.8		推定
6	1		39.0		推定
6	2		39.3		推定
6	3		41.1		推定
6	4		40.6		推定
6	5		41.5		推定
6	6		40.5		推定
6	7		41.0		推定
6	8		38.7		推定
6	9		40.3		推定
6	10		40.3		推定
6	11		40.0		推定
6	12		38.7		推定
7	1		40.1		推定
7	2		39.2		推定
7	3		40.7		推定
7	4		40.7		推定
7	5		40.6		推定
7	6		40.5		推定
7	7		39.3		推定
7	8		37.8		推定
7	9		39.3		推定
7	10		38.8		推定
7	11		38.0		推定
8	1		39.8		推定
8	2		40.7		推定
8	3		39.5		推定
8	4		38.6		推定
8	5		39.4		推定
8	6		40.7		推定
8	7		39.3		推定
8	8		39.8		推定
8	9		38.7		推定
8	10		40.0		推定
8	11		39.4		推定
9	1		39.5		推定
9	2		38.9		推定
9	3		40.0		推定
9	4		40.7		推定
9	5		40.1		推定
9	6		39.8		推定
9	7		39.7		推定
9	8		40.4		推定
10	1		38.7		推定
10	3		39.1		推定
10	4		39.3		推定
10	5		38.9		推定
10	6		39.4		推定
10	7		39.8		推定
10	8		39.7		推定
11	1		39.9		推定
11	2		40.4		推定
11	3		40.3		推定
11	4		39.9		推定
11	5		39.2		推定
11	6		40.5		推定
11	7		39.9		推定
11	8		38.8		推定
11	9		39.5		推定
11	10		40.4		推定
11	11		39.9		推定
11	12		38.9		推定
