レース	馬番	馬名	前半3F	向正面	出自
1	1		39.5		推定
1	2		42.2		推定
1	3		40.4		推定
1	4		42.1		推定
1	5		40.9		推定
1	6		40.5		推定
1	7		40.2		推定
1	8		39.5		推定
2	1		41.4		推定
2	2		42.8		推定
2	3		42.5		推定
2	4		42.1		推定
2	5		40.4		推定
2	6		42.5		推定
2	7		40.2		推定
3	1		40.3		推定
3	2		41.7		推定
3	3		41.8		推定
3	4		41.0		推定
3	5		41.4		推定
3	6		40.4		推定
3	7		40.4		推定
5	1		41.5		推定
5	2		41.2		推定
5	3		40.3		推定
5	4		40.0		推定
5	5		40.5		推定
5	6		40.6		推定
5	7		40.5		推定
5	8		39.8		推定
5	9		40.8		推定
5	10		41.6		推定
5	11		40.0		推定
6	1		42.3		推定
6	2		41.4		推定
6	3		41.2		推定
6	4		41.2		推定
6	5		41.5		推定
6	6		41.4		推定
6	7		42.4		推定
6	8		40.9		推定
6	9		42.1		推定
6	10		41.3		推定
6	11		40.9		推定
7	1		39.6		推定
7	2		39.5		推定
7	3		40.0		推定
7	4		40.0		推定
7	5		40.2		推定
7	6		39.7		推定
7	7		40.7		推定
7	8		40.3		推定
7	9		40.4		推定
7	10		40.7		推定
8	1		39.7		推定
8	2		39.5		推定
8	3		40.4		推定
8	4		39.9		推定
8	5		40.5		推定
8	6		41.2		推定
8	7		39.4		推定
8	8		40.2		推定
8	9		41.9		推定
8	10		39.0		推定
8	11		40.1		推定
8	12		39.5		推定
9	2		40.6		推定
9	3		39.8		推定
9	4		39.2		推定
9	5		40.0		推定
9	6		39.9		推定
9	7		39.4		推定
9	8		40.5		推定
9	9		39.5		推定
9	10		40.6		推定
9	11		39.6		推定
9	12		40.3		推定
10	1		40.3		推定
10	2		40.5		推定
10	3		40.7		推定
10	4		40.7		推定
10	5		41.5		推定
10	6		40.9		推定
10	7		39.9		推定
10	8		40.6		推定
10	9		40.4		推定
10	10		40.0		推定
11	1		39.9		推定
11	2		39.5		推定
11	3		40.1		推定
11	4		40.4		推定
11	5		41.2		推定
11	6		40.9		推定
11	7		39.8		推定
11	8		39.1		推定
11	9		39.2		推定
11	10		41.4		推定
12	1		40.4		推定
12	2		40.7		推定
12	3		41.3		推定
12	4		40.0		推定
12	5		40.4		推定
12	6		41.4		推定
12	7		40.6		推定
12	8		42.0		推定
12	9		40.2		推定
12	10		40.7		推定
12	11		40.9		推定
12	12		42.4		推定
