レース	馬番	馬名	前半3F	向正面	出自
2	1		38.6		推定
2	2		39.2		推定
2	3		40.1		推定
2	4		41.1		推定
2	5		39.1		推定
2	6		38.9		推定
2	7		39.2		推定
3	1		39.5		推定
3	2		40.9		推定
3	3		39.2		推定
3	4		39.0		推定
3	5		40.2		推定
3	6		39.0		推定
3	8		39.5		推定
4	1		39.3		実測(融合3頭)
4	2		38.6		実測(融合2頭)
4	3		39.6		実測(融合2頭)
4	4		39.3		実測(融合3頭)
4	5		39.3		実測(融合3頭)
4	6		39.9		実測
4	7		39.1		実測(融合2頭)
4	8		39.6		実測(融合2頭)
4	9		38.6		実測(融合2頭)
4	10		39.1		実測(融合2頭)
5	1		40.0		実測(融合2頭)
5	2		39.1		実測(融合6頭)
5	3		41.0		実測
5	4		39.1		実測(融合6頭)
5	5		40.4		実測
5	6		39.1		実測(融合6頭)
5	7		38.6		実測(融合2頭)
5	8		39.1		実測(融合6頭)
5	9		39.1		実測(融合6頭)
5	10		38.6		実測(融合2頭)
5	11		40.0		実測(融合2頭)
5	12		39.1		実測(融合6頭)
6	1		38.8		実測(融合2頭)
6	2		39.2		実測
6	3		38.8		実測(融合2頭)
6	4		39.4		実測(融合3頭)
6	5		39.4		実測(融合3頭)
6	6		39.4		実測(融合3頭)
6	7		39.6		実測(融合2頭)
6	8		39.6		実測(融合2頭)
6	9		40.0		実測
7	1		39.4		実測(融合3頭)
7	2		38.5		実測(融合2頭)
7	3		38.5		実測(融合2頭)
7	4		39.0		実測(融合3頭)
7	5		39.7		実測
7	6		39.0		実測(融合3頭)
7	7		39.0		実測(融合3頭)
7	8		39.4		実測(融合3頭)
7	9		39.4		実測(融合3頭)
8	1		39.8		実測(融合2頭)
8	2		40.0		実測(融合2頭)
8	3		41.7		実測
8	4		40.0		実測(融合2頭)
8	5		39.1		実測(融合2頭)
8	6		39.8		実測(融合2頭)
8	7		39.6		実測(融合2頭)
8	8		39.6		実測(融合2頭)
8	9		39.1		実測(融合2頭)
8	10		40.4		実測
9	1		38.8		実測(融合2頭)
9	2		39.2		実測
9	3		38.8		実測(融合2頭)
9	4		38.5		実測(融合4頭)
9	5		38.5		実測(融合4頭)
9	6		37.9		実測(融合2頭)
9	7		37.9		実測(融合2頭)
9	8		38.5		実測(融合4頭)
9	9		38.5		実測(融合4頭)
10	1		39.2		実測(融合4頭)
10	2		40.0		実測(融合4頭)
10	3		40.2		実測
10	4		39.0		実測(融合2頭)
10	5		40.0		実測(融合4頭)
10	6		40.0		実測(融合4頭)
10	7		39.2		実測(融合4頭)
10	8		40.0		実測(融合4頭)
10	9		39.0		実測(融合2頭)
10	10		38.7		実測
10	11		39.2		実測(融合4頭)
10	12		39.2		実測(融合4頭)
11	1		38.1		推定
11	2		38.6		推定
11	3		38.5		推定
11	4		39.2		推定
11	5		40.0		推定
11	6		40.1		推定
11	7		38.3		推定
11	8		37.7		推定
11	9		40.0		推定
11	10		38.2		推定
12	1		38.5		実測(融合2頭)
12	2		38.5		実測(融合2頭)
12	3		38.7		実測
12	4		38.2		実測(融合2頭)
12	5		39.8		実測
12	6		38.0		実測(融合2頭)
12	7		38.0		実測(融合2頭)
12	8		38.6		実測
12	9		37.6		実測(融合2頭)
12	10		39.4		実測
12	11		37.6		実測(融合2頭)
12	12		38.2		実測(融合2頭)
