レース	馬番	馬名	前半3F	向正面	出自
1	1		40.0		推定
1	2		41.6		推定
1	3		40.1		推定
1	4		40.4		推定
1	5		40.4		推定
2	1		39.1		実測
2	2		39.5		実測(融合2頭)
2	3		39.8		実測(融合3頭)
2	4		40.0		実測(融合3頭)
2	5		40.0		実測(融合3頭)
2	6		39.5		実測(融合2頭)
2	7		39.8		実測(融合3頭)
2	8		40.5		実測
2	9		40.0		実測(融合3頭)
2	10		39.8		実測(融合3頭)
2	11		40.9		実測
3	1		38.8		実測(融合4頭)
3	2		39.7		実測
3	3		39.1		実測(融合3頭)
3	4		38.2		実測(融合2頭)
3	5		38.8		実測(融合4頭)
3	6		39.1		実測(融合3頭)
3	7		40.0		実測
3	8		39.8		実測
3	9		38.2		実測(融合2頭)
3	10		38.8		実測(融合4頭)
3	11		39.1		実測(融合3頭)
3	12		38.8		実測(融合4頭)
4	2		40.1		実測
4	3		38.6		実測(融合4頭)
4	4		39.6		実測(融合6頭)
4	5		39.6		実測(融合6頭)
4	6		39.6		実測(融合6頭)
4	7		38.6		実測(融合4頭)
4	8		38.6		実測(融合4頭)
4	9		39.6		実測(融合6頭)
4	10		38.6		実測(融合4頭)
4	11		39.6		実測(融合6頭)
4	12		39.6		実測(融合6頭)
5	1		38.8		推定
5	2		38.9		推定
5	3		39.7		推定
5	4		39.7		推定
5	5		39.6		推定
5	6		39.5		推定
5	7		40.1		推定
5	8		38.7		推定
5	10		39.3		推定
5	11		40.0		推定
5	12		40.4		推定
6	1		40.1		推定
6	2		40.0		推定
6	3		39.6		推定
6	4		40.9		推定
6	5		41.2		推定
6	6		40.0		推定
6	7		39.8		推定
6	8		39.5		推定
6	9		40.5		推定
6	10		39.5		推定
6	11		40.0		推定
7	1		39.2		推定
7	2		39.2		推定
7	3		40.1		推定
7	4		42.9		推定
7	5		38.1		推定
7	6		41.2		推定
7	7		38.2		推定
7	9		39.9		推定
7	10		38.5		推定
7	11		39.1		推定
7	12		42.0		推定
8	1		40.8		推定
8	2		40.2		推定
8	3		40.6		推定
8	4		40.5		推定
8	5		40.4		推定
8	6		39.8		推定
8	7		39.7		推定
8	8		40.1		推定
8	9		39.8		推定
8	10		39.5		推定
8	11		39.5		推定
8	12		39.9		推定
9	1		39.3		実測(融合3頭)
9	2		39.3		実測(融合3頭)
9	3		40.7		実測
9	4		40.1		実測(融合4頭)
9	5		40.1		実測(融合4頭)
9	6		39.3		実測(融合3頭)
9	7		40.1		実測(融合4頭)
9	8		40.1		実測(融合4頭)
10	1		39.0		推定
10	2		39.5		推定
10	3		39.2		推定
10	4		37.8		推定
10	5		38.5		推定
10	6		39.2		推定
10	7		38.6		推定
10	8		39.4		推定
11	1		38.5		実測(融合5頭)
11	2		39.7		実測(融合6頭)
11	3		38.5		実測(融合5頭)
11	4		39.7		実測(融合6頭)
11	5		39.7		実測(融合6頭)
11	6		38.5		実測(融合5頭)
11	7		39.7		実測(融合6頭)
11	8		39.9		実測
11	9		39.7		実測(融合6頭)
11	10		38.5		実測(融合5頭)
11	11		39.7		実測(融合6頭)
11	12		38.5		実測(融合5頭)
