レース	馬番	馬名	前半3F	向正面	出自
1	1		40.7		実測(融合3頭)
1	2		41.1		実測(融合4頭)
1	3		41.1		実測(融合4頭)
1	4		41.1		実測(融合4頭)
1	5		40.7		実測(融合3頭)
1	6		41.4		実測(融合2頭)
1	7		40.7		実測(融合3頭)
1	8		41.4		実測(融合2頭)
1	9		40.2		実測(融合2頭)
1	10		41.9		実測
1	11		40.2		実測(融合2頭)
1	12		41.1		実測(融合4頭)
3	1		41.7		実測(融合4頭)
3	2		40.8		実測(融合4頭)
3	3		41.8		実測(融合3頭)
3	4		41.8		実測(融合3頭)
3	5		42.7		実測
3	6		40.8		実測(融合4頭)
3	7		41.7		実測(融合4頭)
3	8		41.8		実測(融合3頭)
3	9		40.8		実測(融合4頭)
3	10		40.8		実測(融合4頭)
3	11		41.7		実測(融合4頭)
3	12		41.7		実測(融合4頭)
4	1		39.7		実測(融合3頭)
4	2		40.4		実測(融合5頭)
4	3		40.9		実測(融合3頭)
4	4		40.4		実測(融合5頭)
4	5		40.4		実測(融合5頭)
4	6		40.9		実測(融合3頭)
4	7		40.9		実測(融合3頭)
4	8		40.4		実測(融合5頭)
4	10		40.4		実測(融合5頭)
4	11		41.3		実測
4	12		39.7		実測(融合3頭)
5	1		41.4		実測
5	2		42.0		実測
5	3		41.7		実測
5	4		40.4		実測(融合2頭)
5	5		40.9		実測(融合4頭)
5	6		40.9		実測(融合4頭)
5	7		40.4		実測(融合2頭)
5	8		40.9		実測(融合4頭)
5	9		40.9		実測(融合4頭)
6	1		40.5		実測(融合2頭)
6	2		40.1		実測(融合3頭)
6	3		40.5		実測(融合2頭)
6	4		42.8		実測
6	5		39.6		実測(融合2頭)
6	6		39.6		実測(融合2頭)
6	7		40.1		実測(融合3頭)
6	8		40.9		実測(融合2頭)
6	9		40.9		実測(融合2頭)
6	10		42.6		実測
6	12		40.1		実測(融合3頭)
7	1		40.5		実測(融合3頭)
7	2		41.3		実測(融合5頭)
7	3		41.7		実測(融合2頭)
7	4		41.3		実測(融合5頭)
7	6		40.5		実測(融合3頭)
7	7		40.5		実測(融合3頭)
7	8		41.3		実測(融合5頭)
7	9		41.7		実測(融合2頭)
7	10		42.0		実測
7	11		41.3		実測(融合5頭)
7	12		41.3		実測(融合5頭)
8	1		41.0		実測(融合3頭)
8	2		41.8		実測(融合4頭)
8	4		41.8		実測(融合4頭)
8	5		41.0		実測(融合3頭)
8	6		43.2		実測
8	7		41.8		実測(融合4頭)
8	8		41.8		実測(融合4頭)
8	9		41.0		実測(融合3頭)
8	10		43.1		実測
9	1		43.9		実測(融合3頭)
9	3		43.2		実測(融合2頭)
9	4		42.8		実測
9	5		43.2		実測(融合2頭)
9	6		43.9		実測(融合3頭)
9	7		44.0		実測
9	9		43.9		実測(融合3頭)
10	1		39.2		実測
10	2		40.3		実測(融合2頭)
10	3		39.8		実測(融合3頭)
10	4		40.1		実測(融合2頭)
10	5		39.6		実測(融合2頭)
10	6		40.1		実測(融合2頭)
10	7		41.1		実測
10	8		39.6		実測(融合2頭)
10	9		39.8		実測(融合3頭)
10	10		39.8		実測(融合3頭)
10	11		40.6		実測
10	12		40.3		実測(融合2頭)
