レース	馬番	馬名	前半3F	向正面	出自
1	1		37.9		推定
1	2		39.9		推定
1	3		38.5		推定
1	4		39.8		推定
1	5		37.5		推定
1	6		37.8		推定
1	7		37.8		推定
1	8		39.5		推定
1	9		38.5		推定
1	10		37.1		推定
2	1		39.0		推定
2	2		39.1		推定
2	3		38.0		推定
2	4		37.9		推定
2	5		38.5		推定
2	6		37.6		推定
2	7		38.0		推定
2	8		38.8		推定
2	9		38.4		推定
2	10		37.8		推定
4	1		39.1		推定
4	2		38.4		推定
4	3		39.4		推定
4	4		37.8		推定
4	5		38.0		推定
4	6		39.6		推定
4	7		37.7		推定
4	8		38.3		推定
4	9		39.2		推定
4	10		40.0		推定
4	11		37.9		推定
4	12		38.3		推定
5	1		38.2		実測(融合4頭)
5	2		38.2		実測(融合4頭)
5	3		38.5		実測
5	4		37.3		実測(融合4頭)
5	5		37.3		実測(融合4頭)
5	6		37.3		実測(融合4頭)
5	7		38.2		実測(融合4頭)
5	8		38.2		実測(融合4頭)
5	9		37.3		実測(融合4頭)
6	1		39.1		推定
6	2		39.3		推定
6	3		40.1		推定
6	4		40.6		推定
6	5		39.7		推定
6	6		39.7		推定
6	7		39.7		推定
6	8		39.4		推定
6	9		39.5		推定
6	10		39.0		推定
6	11		40.6		推定
7	1		42.8		推定
7	2		39.8		推定
7	3		39.6		推定
7	4		41.1		推定
7	5		39.0		推定
7	6		38.1		推定
7	7		37.9		推定
7	8		37.6		推定
7	9		38.0		推定
