レース	馬番	馬名	前半3F	向正面	出自
1	1		39.6		推定
1	2		39.6		推定
1	3		38.3		推定
1	4		39.5		推定
1	5		38.9		推定
1	6		38.9		推定
1	7		39.6		推定
1	8		38.7		推定
1	9		40.2		推定
1	10		38.8		推定
2	1		40.6		推定
2	2		40.1		推定
2	3		39.7		推定
2	4		40.7		推定
2	5		39.3		推定
2	6		40.4		推定
2	7		38.5		推定
2	8		38.9		推定
2	9		38.9		推定
3	1		41.8		推定
3	2		41.1		推定
3	3		42.3		推定
3	4		41.3		推定
3	5		41.1		推定
3	6		40.9		推定
3	7		41.3		推定
3	8		41.1		推定
3	9		41.0		推定
4	1		38.4		推定
4	2		38.9		推定
4	3		39.3		推定
4	4		39.0		推定
4	5		39.8		推定
4	6		38.9		推定
4	7		38.2		推定
4	8		39.3		推定
4	9		39.6		推定
5	1		38.7		実測
5	2		40.1		実測
5	3		38.4		実測(融合2頭)
5	4		39.7		実測
5	5		38.2		実測(融合2頭)
5	6		41.5		実測
5	7		38.4		実測(融合2頭)
5	8		38.2		実測(融合2頭)
6	2		39.5		実測(融合2頭)
6	3		38.6		実測(融合2頭)
6	4		39.5		実測(融合2頭)
6	5		40.4		実測(融合2頭)
6	6		40.0		実測
6	7		40.4		実測(融合2頭)
6	8		38.6		実測(融合2頭)
6	9		39.2		実測
7	1		40.6		実測
7	2		38.1		実測
7	3		38.3		実測(融合3頭)
7	4		38.0		実測
7	5		39.3		実測
7	6		38.3		実測(融合3頭)
7	7		38.3		実測(融合3頭)
7	8		40.9		実測
8	1		38.9		実測(融合2頭)
8	2		38.9		実測(融合2頭)
8	3		38.2		実測(融合3頭)
8	4		38.2		実測(融合3頭)
8	5		39.1		実測
8	6		37.7		実測
8	7		39.9		実測(融合2頭)
8	8		40.1		実測
8	9		39.9		実測(融合2頭)
8	10		38.2		実測(融合3頭)
9	1		40.5		実測(融合2頭)
9	2		41.7		実測
9	3		40.2		実測(融合2頭)
9	4		40.9		実測(融合2頭)
9	5		39.9		実測
9	6		39.6		実測(融合2頭)
9	7		40.9		実測(融合2頭)
9	8		41.4		実測
9	9		40.5		実測(融合2頭)
9	10		40.2		実測(融合2頭)
9	11		39.6		実測(融合2頭)
10	1		38.1		実測(融合2頭)
10	2		38.1		実測(融合2頭)
10	3		39.0		実測(融合3頭)
10	4		39.6		実測(融合2頭)
10	5		39.6		実測(融合2頭)
10	6		38.7		実測(融合3頭)
10	7		39.0		実測(融合3頭)
10	8		39.0		実測(融合3頭)
10	9		38.7		実測(融合3頭)
10	10		38.7		実測(融合3頭)
11	1		37.7		実測(融合2頭)
11	2		38.0		実測(融合5頭)
11	3		37.7		実測(融合2頭)
11	4		39.2		実測(融合2頭)
11	5		38.0		実測(融合5頭)
11	6		39.2		実測(融合2頭)
11	7		38.0		実測(融合5頭)
11	8		39.4		実測(融合2頭)
11	9		39.4		実測(融合2頭)
11	10		38.0		実測(融合5頭)
11	11		38.0		実測(融合5頭)
12	1		39.1		実測(融合9頭)
12	2		39.1		実測(融合9頭)
12	3		38.1		実測
12	4		39.1		実測(融合9頭)
12	5		39.1		実測(融合9頭)
12	6		39.1		実測(融合9頭)
12	7		38.6		実測
12	8		39.1		実測(融合9頭)
12	9		39.1		実測(融合9頭)
12	10		39.1		実測(融合9頭)
12	11		39.1		実測(融合9頭)
12	12		38.2		実測
