レース	馬番	馬名	前半3F	向正面	出自
1	1		41.0		実測(融合2頭)
1	2		41.1		実測(融合2頭)
1	3		40.6		実測(融合4頭)
1	4		41.0		実測(融合2頭)
1	5		40.6		実測(融合4頭)
1	6		41.1		実測(融合2頭)
1	7		40.0		実測(融合3頭)
1	8		40.6		実測(融合4頭)
1	9		40.0		実測(融合3頭)
1	10		40.6		実測(融合4頭)
1	11		40.0		実測(融合3頭)
2	1		38.5		実測(融合2頭)
2	2		40.0		実測
2	3		39.0		実測(融合4頭)
2	4		38.5		実測(融合2頭)
2	5		39.0		実測(融合4頭)
2	6		39.0		実測(融合4頭)
2	7		39.6		実測
2	8		39.0		実測(融合4頭)
3	1		38.5		実測(融合2頭)
3	2		38.5		実測(融合2頭)
3	3		39.0		実測(融合3頭)
3	4		39.3		実測(融合3頭)
3	5		40.1		実測
3	6		39.0		実測(融合3頭)
3	7		39.0		実測(融合3頭)
3	8		39.3		実測(融合3頭)
3	9		40.3		実測
3	10		39.9		実測
3	11		39.3		実測(融合3頭)
4	1		40.0		実測
4	2		39.8		実測(融合3頭)
4	3		39.3		実測(融合2頭)
4	4		39.8		実測(融合3頭)
4	5		39.8		実測(融合3頭)
4	6		40.7		実測
4	7		39.3		実測(融合2頭)
5	1		39.9		実測(融合2頭)
5	2		40.2		実測(融合4頭)
5	3		40.2		実測(融合4頭)
5	4		40.2		実測(融合4頭)
5	6		40.2		実測(融合4頭)
5	7		40.5		実測
5	8		39.4		実測(融合2頭)
5	9		39.4		実測(融合2頭)
5	10		39.9		実測(融合2頭)
5	11		40.8		実測
6	1		40.8		推定
6	2		38.5		推定
6	3		38.6		推定
6	4		38.5		推定
6	5		41.0		推定
6	6		38.9		推定
6	7		39.0		推定
6	8		39.9		推定
6	9		42.4		推定
6	10		41.5		推定
7	1		40.8		推定
7	2		40.0		推定
7	3		40.6		推定
7	4		39.0		推定
7	5		39.0		推定
7	6		42.1		推定
7	7		38.9		推定
7	8		38.6		推定
7	9		38.5		推定
7	10		40.9		推定
7	11		41.8		推定
8	1		40.0		推定
8	2		40.4		推定
8	3		40.2		推定
8	4		41.1		推定
8	5		38.5		推定
8	6		39.9		推定
8	7		40.0		推定
8	8		39.9		推定
8	9		39.2		推定
8	10		40.0		推定
8	11		40.6		推定
9	1		39.1		実測
9	3		39.4		実測
9	4		38.6		実測(融合3頭)
9	5		38.6		実測(融合3頭)
9	6		38.6		実測(融合3頭)
9	7		38.2		実測(融合2頭)
9	8		38.2		実測(融合2頭)
10	1		39.5		推定
10	2		38.8		推定
10	3		39.9		推定
10	4		39.2		推定
10	5		38.6		推定
10	6		39.0		推定
10	7		38.5		推定
10	8		38.5		推定
10	9		38.9		推定
10	10		39.4		推定
10	11		39.8		推定
10	12		39.5		推定
