レース	馬番	馬名	前半3F	向正面	出自
1	1		44.7		実測(融合5頭)
1	2		44.0		実測
1	3		42.6		実測
1	4		44.7		実測(融合5頭)
1	5		44.2		実測
1	6		44.7		実測(融合5頭)
1	7		44.7		実測(融合5頭)
1	8		43.1		実測
1	9		44.7		実測(融合5頭)
2	1		41.6		実測
2	2		40.1		実測
2	3		40.5		実測(融合2頭)
2	4		40.8		実測(融合4頭)
2	5		40.5		実測(融合2頭)
2	6		40.8		実測(融合4頭)
2	7		41.4		実測
2	8		41.2		実測(融合3頭)
2	9		40.8		実測(融合4頭)
2	10		41.2		実測(融合3頭)
2	11		40.8		実測(融合4頭)
2	12		41.2		実測(融合3頭)
3	1		38.6		実測(融合3頭)
3	2		38.6		実測(融合3頭)
3	3		39.5		実測(融合2頭)
3	4		39.3		実測(融合3頭)
3	5		39.3		実測(融合3頭)
3	6		39.5		実測(融合2頭)
3	7		40.5		実測
3	8		39.3		実測(融合3頭)
3	9		38.6		実測(融合3頭)
3	10		40.1		実測
4	1		40.2		実測(融合4頭)
4	2		40.2		実測(融合4頭)
4	3		39.5		実測(融合5頭)
4	4		39.5		実測(融合5頭)
4	5		39.5		実測(融合5頭)
4	6		40.2		実測(融合4頭)
4	7		39.5		実測(融合5頭)
4	8		40.5		実測
4	9		39.0		実測(融合2頭)
4	10		39.5		実測(融合5頭)
4	11		40.2		実測(融合4頭)
4	12		39.0		実測(融合2頭)
5	1		40.2		推定
5	2		39.1		推定
5	3		39.8		推定
5	4		43.0		推定
5	5		39.0		推定
5	6		40.6		推定
5	7		39.6		推定
5	8		39.4		推定
5	9		39.2		推定
5	10		39.9		推定
5	11		38.9		推定
6	1		40.2		推定
6	2		41.3		推定
6	3		40.3		推定
6	4		41.0		推定
6	5		40.1		推定
6	6		40.6		推定
6	7		41.6		推定
6	8		39.8		推定
6	9		40.9		推定
6	10		40.0		推定
6	11		39.8		推定
7	1		39.5		推定
7	2		39.4		推定
7	3		39.7		推定
7	4		38.7		推定
7	5		39.4		推定
7	6		39.5		推定
7	7		40.0		推定
7	8		40.0		推定
7	9		39.2		推定
7	10		38.8		推定
7	11		38.9		推定
8	1		39.0		実測(融合2頭)
8	2		39.5		実測(融合4頭)
8	3		39.5		実測(融合4頭)
8	5		40.0		実測(融合3頭)
8	6		40.0		実測(融合3頭)
8	7		40.4		実測
8	8		40.0		実測(融合3頭)
8	9		39.5		実測(融合4頭)
8	10		39.5		実測(融合4頭)
8	11		39.0		実測(融合2頭)
9	1		39.5		推定
9	2		39.2		推定
9	4		38.9		推定
9	5		39.3		推定
9	6		38.9		推定
9	7		38.3		推定
9	8		38.2		推定
9	9		39.0		推定
9	10		38.6		推定
11	1		39.4		推定
11	2		38.6		推定
11	3		38.8		推定
11	4		39.6		推定
11	5		39.4		推定
11	6		39.5		推定
11	7		39.4		推定
11	8		39.1		推定
11	9		38.8		推定
11	10		40.0		推定
11	11		38.7		推定
11	12		40.5		推定
