レース	馬番	馬名	前半3F	向正面	出自
1	1		41.2		実測(融合2頭)
1	2		41.2		実測(融合2頭)
1	3		40.8		実測(融合2頭)
1	4		41.5		実測(融合3頭)
1	5		41.9		実測
1	6		41.5		実測(融合3頭)
1	7		40.8		実測(融合2頭)
1	8		41.5		実測(融合3頭)
2	1		41.3		実測(融合4頭)
2	2		41.3		実測(融合4頭)
2	3		40.5		実測(融合3頭)
2	4		40.5		実測(融合3頭)
2	5		42.3		実測
2	6		40.5		実測(融合3頭)
2	7		41.3		実測(融合4頭)
2	8		41.3		実測(融合4頭)
3	1		40.7		実測(融合3頭)
3	2		40.7		実測(融合3頭)
3	3		41.5		実測
3	4		40.7		実測(融合3頭)
3	5		39.9		実測(融合3頭)
3	6		39.9		実測(融合3頭)
3	7		39.9		実測(融合3頭)
4	1		41.3		実測(融合3頭)
4	2		41.5		実測(融合2頭)
4	3		42.0		実測
4	4		41.5		実測(融合2頭)
4	5		40.7		実測(融合3頭)
4	6		40.7		実測(融合3頭)
4	7		41.3		実測(融合3頭)
4	8		40.7		実測(融合3頭)
4	9		41.3		実測(融合3頭)
5	1		40.1		推定
5	2		40.0		推定
5	3		40.3		推定
5	4		41.1		推定
5	5		41.2		推定
5	6		40.8		推定
5	7		40.4		推定
5	8		40.8		推定
5	9		39.7		推定
5	10		40.4		推定
6	1		45.1		推定
6	2		43.0		推定
6	3		42.9		推定
6	4		44.2		推定
6	5		42.0		推定
6	6		45.1		推定
6	7		43.2		推定
6	8		43.2		推定
6	9		42.1		推定
6	10		42.9		推定
6	11		42.6		推定
7	1		41.2		推定
7	2		41.3		推定
7	3		42.7		推定
7	4		41.6		推定
7	5		40.9		推定
7	6		40.9		推定
7	7		40.7		推定
7	8		40.6		推定
7	9		41.3		推定
8	1		39.0		実測(融合6頭)
8	2		41.1		実測
8	3		39.0		実測(融合6頭)
8	4		40.4		実測(融合3頭)
8	5		40.4		実測(融合3頭)
8	6		40.4		実測(融合3頭)
8	7		39.0		実測(融合6頭)
8	8		39.0		実測(融合6頭)
8	9		39.0		実測(融合6頭)
8	10		40.9		実測
8	11		39.0		実測(融合6頭)
9	1		40.1		推定
9	2		39.5		推定
9	3		39.0		推定
9	5		38.7		推定
9	6		39.6		推定
10	1		41.2		実測
10	3		40.6		実測
10	4		42.1		実測
10	5		41.6		実測(融合2頭)
10	6		41.6		実測(融合2頭)
10	7		40.9		実測
10	8		39.9		実測
11	1		40.2		実測(融合2頭)
11	2		39.8		実測(融合3頭)
11	3		40.0		実測(融合2頭)
11	4		40.5		実測
11	5		39.6		実測(融合2頭)
11	6		39.1		実測(融合2頭)
11	7		39.6		実測(融合2頭)
11	8		40.0		実測(融合2頭)
11	9		40.2		実測(融合2頭)
11	10		39.1		実測(融合2頭)
11	11		39.8		実測(融合3頭)
11	12		39.8		実測(融合3頭)
