レース	馬番	馬名	前半3F	向正面	出自
1	1		44.9		推定
1	2		44.8		推定
1	3		42.1		推定
1	4		41.5		推定
1	5		42.0		推定
1	6		41.4		推定
1	8		42.4		推定
2	1		40.8		推定
2	2		41.5		推定
2	3		40.7		推定
2	4		39.9		推定
2	5		41.6		推定
2	6		41.3		推定
2	7		40.9		推定
2	9		39.4		推定
2	10		41.3		推定
3	1		40.2		推定
3	2		41.3		推定
3	3		41.5		推定
3	4		40.6		推定
3	5		40.7		推定
3	6		40.4		推定
3	7		41.2		推定
3	8		41.2		推定
3	9		40.6		推定
4	1		40.2		推定
4	2		40.4		推定
4	3		40.2		推定
4	5		39.9		推定
4	6		40.8		推定
4	7		41.2		推定
4	8		40.8		推定
4	9		39.6		推定
4	10		39.8		推定
4	11		40.2		推定
5	1		40.8		推定
5	2		40.5		推定
5	3		40.1		推定
5	4		40.4		推定
5	5		38.5		推定
5	6		39.5		推定
5	7		41.0		推定
5	8		39.1		推定
5	9		38.6		推定
6	1		39.5		実測(融合3頭)
6	3		39.8		実測(融合3頭)
6	4		40.2		実測
6	5		39.8		実測(融合3頭)
6	6		38.9		実測
6	7		39.8		実測(融合3頭)
6	8		39.5		実測(融合3頭)
6	9		40.0		実測
6	10		39.5		実測(融合3頭)
6	11		39.2		実測(融合2頭)
6	12		39.2		実測(融合2頭)
7	1		38.7		実測(融合8頭)
7	2		38.7		実測(融合8頭)
7	3		41.4		実測
7	4		38.7		実測(融合8頭)
7	5		41.8		実測
7	6		38.7		実測(融合8頭)
7	7		38.2		実測(融合2頭)
7	8		38.7		実測(融合8頭)
7	9		38.7		実測(融合8頭)
7	10		38.7		実測(融合8頭)
7	11		38.7		実測(融合8頭)
7	12		38.2		実測(融合2頭)
8	1		39.1		実測(融合5頭)
8	2		38.0		実測(融合5頭)
8	3		38.0		実測(融合5頭)
8	4		40.9		実測
8	5		38.0		実測(融合5頭)
8	6		39.1		実測(融合5頭)
8	7		39.1		実測(融合5頭)
8	8		39.7		実測
8	9		39.1		実測(融合5頭)
8	10		38.0		実測(融合5頭)
8	11		38.0		実測(融合5頭)
8	12		39.1		実測(融合5頭)
