レース	馬番	馬名	前半3F	向正面	出自
1	1		40.6		実測(融合4頭)
1	2		41.5		実測(融合4頭)
1	3		40.6		実測(融合4頭)
1	4		41.9		実測
1	5		41.5		実測(融合4頭)
1	6		41.5		実測(融合4頭)
1	7		40.6		実測(融合4頭)
1	8		40.6		実測(融合4頭)
1	9		41.5		実測(融合4頭)
2	1		41.6		実測(融合3頭)
2	2		42.2		実測
2	3		41.6		実測(融合3頭)
2	4		42.3		実測
2	6		41.1		実測(融合2頭)
2	7		41.6		実測(融合3頭)
2	8		41.1		実測(融合2頭)
3	1		38.8		実測(融合3頭)
3	2		38.1		実測(融合3頭)
3	3		38.8		実測(融合3頭)
3	4		38.8		実測(融合3頭)
3	5		38.1		実測(融合3頭)
3	6		41.5		実測
3	7		38.1		実測(融合3頭)
3	8		39.3		実測(融合2頭)
3	9		39.3		実測(融合2頭)
3	10		41.3		実測
4	1		39.7		実測(融合3頭)
4	2		40.4		実測(融合5頭)
4	3		39.7		実測(融合3頭)
4	4		40.4		実測(融合5頭)
4	5		41.1		実測
4	6		40.4		実測(融合5頭)
4	7		39.7		実測(融合3頭)
4	8		40.9		実測(融合2頭)
4	9		40.4		実測(融合5頭)
4	10		40.9		実測(融合2頭)
4	11		40.4		実測(融合5頭)
5	1		40.2		実測(融合2頭)
5	2		40.9		実測(融合2頭)
5	3		40.2		実測(融合2頭)
5	4		40.9		実測(融合2頭)
5	5		41.8		実測
5	6		42.8		実測
5	7		41.4		実測(融合2頭)
5	8		43.2		実測
5	9		41.4		実測(融合2頭)
6	1		39.1		実測(融合4頭)
6	2		38.4		実測
6	3		39.1		実測(融合4頭)
6	4		40.4		実測(融合2頭)
6	5		40.4		実測(融合2頭)
6	6		39.1		実測(融合4頭)
6	7		39.1		実測(融合4頭)
6	8		39.8		実測
7	1		39.3		実測(融合2頭)
7	2		39.7		実測(融合2頭)
7	3		40.8		実測
7	4		40.2		実測
7	5		41.0		実測
7	6		39.7		実測(融合2頭)
7	7		39.3		実測(融合2頭)
7	8		41.8		実測
8	1		40.6		実測(融合3頭)
8	2		40.6		実測(融合3頭)
8	3		39.1		実測
8	4		40.0		実測
8	5		40.8		実測(融合2頭)
8	6		40.4		実測
8	7		40.8		実測(融合2頭)
8	8		40.6		実測(融合3頭)
9	1		41.0		実測(融合2頭)
9	2		41.6		実測
9	3		41.0		実測(融合2頭)
9	4		40.1		実測
9	5		41.3		実測
9	6		40.7		実測
9	7		42.4		実測
9	8		41.8		実測
10	1		41.3		実測(融合2頭)
10	2		41.6		実測(融合2頭)
10	3		41.2		実測(融合2頭)
10	4		40.8		実測(融合4頭)
10	5		41.6		実測(融合2頭)
10	6		40.8		実測(融合4頭)
10	7		41.3		実測(融合2頭)
10	8		40.3		実測(融合2頭)
10	9		41.2		実測(融合2頭)
10	10		40.8		実測(融合4頭)
10	11		40.8		実測(融合4頭)
10	12		40.3		実測(融合2頭)
