レース	馬番	馬名	前半3F	向正面	出自
1	1		40.3		実測(旧)
1	2		39.7		実測(旧)
1	3		40.1		実測(旧)
1	4		40.8		実測(旧)
1	5		40.7		実測(旧)
1	6		39.2		実測(旧)
1	7		38.9		実測(旧)
1	8		39.9		実測(旧)
1	9		39.1		実測(旧)
1	10		40.4		実測(旧)
1	11		39.5		実測(旧)
2	1		39.6		実測(旧)
2	2		40.8		実測(旧)
2	3		40.1		実測(旧)
2	4		41.0		実測(旧)
2	5		41.0		実測(旧)
2	6		41.7		実測(旧)
2	7		40.6		実測(旧)
2	8		40.1		実測(旧)
2	9		40.8		実測(旧)
2	10		39.6		実測(旧)
2	11		39.8		実測(旧)
3	1		40.0		実測(旧)
3	2		39.7		実測(旧)
3	3		39.9		実測(旧)
3	4		40.3		実測(旧)
3	5		39.0		実測(旧)
3	6		40.0		実測(旧)
3	7		38.8		実測(旧)
3	8		39.6		推定
3	9		39.6		推定
3	10		38.6		実測(旧)
4	1		38.5		実測(旧)
4	2		38.1		実測(旧)
4	3		39.2		実測(旧)
4	4		38.7		実測(旧)
4	5		39.8		実測(旧)
4	6		39.4		実測(旧)
4	7		39.0		実測(旧)
4	8		39.0		実測(旧)
4	9		40.1		実測(旧)
4	10		40.0		実測(旧)
4	11		37.6		実測(旧)
5	1		39.3		実測(旧)
5	2		39.9		実測(旧)
5	3		39.3		実測(旧)
5	4		37.9		実測(旧)
5	5		38.7		実測(旧)
5	6		38.8		実測(旧)
5	7		40.3		実測(旧)
5	8		38.7		実測(旧)
5	9		38.5		実測(旧)
6	1		39.9		実測(旧)
6	2		40.3		実測(旧)
6	3		40.1		実測(旧)
6	4		40.7		実測(旧)
6	5		41.5		実測(旧)
6	6		41.5		実測(旧)
6	7		40.1		実測(旧)
6	8		41.1		実測(旧)
6	9		40.9		実測(旧)
6	10		39.7		実測(旧)
7	1		39.4		実測(旧)
7	2		40.1		実測(旧)
7	3		40.3		実測(旧)
7	4		39.3		実測(旧)
7	5		41.2		実測(旧)
7	6		38.8		実測(旧)
7	7		39.4		実測(旧)
7	8		40.0		実測(旧)
7	9		42.0		実測(旧)
7	10		39.0		実測(旧)
7	11		41.5		実測(旧)
8	1		39.9		実測(旧)
8	2		39.5		実測(旧)
8	3		40.2		実測(旧)
8	4		40.4		実測(旧)
8	5		40.4		実測(旧)
8	6		39.8		実測(旧)
8	7		40.5		実測(旧)
8	8		39.5		実測(旧)
8	9		40.0		実測(旧)
9	1		41.7		実測(旧)
9	2		40.7		実測(旧)
9	3		40.1		実測(旧)
9	4		39.7		実測(旧)
9	5		40.1		実測(旧)
9	6		39.8		実測(旧)
9	7		41.1		実測(旧)
9	8		39.5		実測(旧)
9	9		39.8		実測(旧)
9	10		39.6		実測(旧)
10	1		39.1		推定
10	2		38.8		推定
10	3		39.4		推定
10	4		38.7		推定
10	5		39.0		推定
10	6		39.6		推定
10	7		39.6		推定
10	8		39.5		推定
10	9		39.3		推定
10	10		39.0		推定
10	11		39.8		推定
10	12		38.9		推定
11	1		39.8		実測(旧)
11	2		39.1		実測(旧)
11	3		39.7		実測(旧)
11	4		39.8		実測(旧)
11	5		39.1		実測(旧)
11	6		40.0		実測(旧)
11	8		39.6		実測(旧)
11	9		39.1		実測(旧)
11	10		39.5		実測(旧)
11	11		39.6		実測(旧)
11	12		39.3		実測(旧)
