レース	馬番	馬名	前半3F	向正面	出自
1	1		40.4		推定
1	2		41.3		推定
1	3		41.0		推定
1	4		41.2		推定
1	5		41.1		推定
1	6		40.4		推定
1	7		40.1		推定
1	8		40.2		推定
1	9		40.1		推定
2	1		40.6		推定
2	2		38.5		推定
2	3		39.7		推定
2	4		38.5		推定
2	5		39.2		推定
2	6		40.3		推定
2	7		38.0		推定
2	8		40.6		推定
2	9		38.9		推定
2	10		38.0		推定
3	1		40.9		推定
3	2		39.0		推定
3	3		40.4		推定
3	4		41.5		推定
3	5		39.4		推定
3	6		42.4		推定
3	7		39.4		推定
3	8		39.5		推定
3	9		39.6		推定
3	10		38.9		推定
3	11		39.0		推定
4	1		39.6		実測(融合2頭)
4	2		39.3		実測(融合4頭)
4	3		38.6		実測(融合3頭)
4	4		39.3		実測(融合4頭)
4	5		38.6		実測(融合3頭)
4	6		38.6		実測(融合3頭)
4	7		39.6		実測(融合2頭)
4	8		39.3		実測(融合4頭)
4	9		40.0		実測
4	10		39.3		実測(融合4頭)
5	1		38.4		推定
5	2		39.4		推定
5	3		37.1		推定
5	4		38.2		推定
5	5		37.0		推定
5	6		36.8		推定
5	7		37.7		推定
5	8		37.8		推定
5	9		37.7		推定
5	10		37.2		推定
5	11		38.2		推定
5	12		37.1		推定
6	1		39.5		実測(融合3頭)
6	2		40.4		実測(融合3頭)
6	3		40.1		実測(融合3頭)
6	4		40.4		実測(融合3頭)
6	5		40.1		実測(融合3頭)
6	6		40.8		実測(融合2頭)
6	7		40.8		実測(融合2頭)
6	8		39.5		実測(融合3頭)
6	9		40.1		実測(融合3頭)
6	10		39.5		実測(融合3頭)
6	11		40.4		実測(融合3頭)
6	12		40.9		実測
7	1		39.0		実測(融合2頭)
7	2		39.6		実測(融合5頭)
7	3		39.0		実測(融合2頭)
7	4		40.6		実測
7	5		40.3		実測
7	6		41.1		実測
7	8		39.6		実測(融合5頭)
7	9		39.6		実測(融合5頭)
7	10		39.6		実測(融合5頭)
7	11		39.6		実測(融合5頭)
8	1		39.3		推定
8	2		40.5		推定
8	3		39.9		推定
8	4		41.0		推定
8	5		40.4		推定
8	6		41.2		推定
8	7		39.5		推定
8	8		39.8		推定
8	9		40.2		推定
8	10		39.7		推定
9	1		39.5		実測(融合2頭)
9	2		40.2		実測(融合4頭)
9	3		40.7		実測(融合2頭)
9	4		40.9		実測
9	5		40.7		実測(融合2頭)
9	6		39.9		実測(融合2頭)
9	7		40.2		実測(融合4頭)
9	8		39.5		実測(融合2頭)
9	9		39.9		実測(融合2頭)
9	10		40.2		実測(融合4頭)
9	11		40.2		実測(融合4頭)
10	1		39.8		推定
10	2		40.4		推定
10	3		41.6		推定
10	4		41.4		推定
10	5		40.8		推定
10	6		42.6		推定
10	7		40.0		推定
10	8		40.8		推定
10	9		40.2		推定
10	10		40.6		推定
10	11		40.1		推定
10	12		39.6		推定
11	1		38.8		実測(融合4頭)
11	2		40.5		実測
11	3		38.3		実測(融合2頭)
11	4		39.4		実測(融合4頭)
11	5		39.4		実測(融合4頭)
11	6		38.8		実測(融合4頭)
11	7		38.8		実測(融合4頭)
11	8		39.7		実測
11	9		38.8		実測(融合4頭)
11	10		38.3		実測(融合2頭)
11	11		39.4		実測(融合4頭)
11	12		39.4		実測(融合4頭)
12	1		39.3		実測(融合3頭)
12	2		39.7		実測(融合3頭)
12	3		39.8		実測(融合2頭)
12	4		39.3		実測(融合3頭)
12	5		40.5		実測
12	6		40.1		実測
12	7		39.8		実測(融合2頭)
12	8		39.3		実測(融合3頭)
12	9		39.7		実測(融合3頭)
12	10		38.8		実測
12	11		39.7		実測(融合3頭)
12	12		39.1		実測
