レース	馬番	馬名	前半3F	向正面	出自
1	1		38.8		実測(融合2頭)
1	2		38.8		実測(融合2頭)
1	3		39.4		実測(融合3頭)
1	4		40.2		実測
1	5		39.4		実測(融合3頭)
1	6		40.6		実測
1	7		39.4		実測(融合3頭)
2	1		40.2		推定
2	2		40.5		推定
2	3		40.5		推定
2	4		40.8		推定
2	5		40.8		推定
2	6		40.8		推定
2	7		40.2		推定
2	8		40.4		推定
2	10		40.5		推定
2	11		40.0		推定
2	12		40.0		推定
3	1		39.2		推定
3	2		38.8		推定
3	3		39.6		推定
3	4		39.5		推定
3	5		39.5		推定
3	6		38.9		推定
3	7		40.0		推定
3	8		39.1		推定
3	9		38.5		推定
3	10		38.6		推定
4	1		39.8		推定
4	2		39.0		推定
4	3		39.8		推定
4	4		39.6		推定
4	5		40.1		推定
4	6		39.5		推定
4	7		40.0		推定
4	8		39.5		推定
4	9		40.0		推定
4	10		39.4		推定
4	11		40.1		推定
4	12		39.6		推定
5	1		40.8		推定
5	2		40.9		推定
5	3		41.0		推定
5	4		41.1		推定
5	5		41.1		推定
5	6		41.3		推定
5	7		41.3		推定
5	8		41.3		推定
6	1		40.5		実測(融合4頭)
6	2		40.5		実測(融合4頭)
6	3		40.0		実測(融合2頭)
6	4		41.0		実測
6	5		40.0		実測(融合2頭)
6	6		41.2		実測
6	7		40.5		実測(融合4頭)
6	8		40.5		実測(融合4頭)
7	2		38.5		実測(融合3頭)
7	3		38.5		実測(融合3頭)
7	4		38.0		実測(融合4頭)
7	5		38.0		実測(融合4頭)
7	6		38.5		実測(融合3頭)
7	7		38.0		実測(融合4頭)
7	8		37.6		実測
7	9		39.2		実測
7	10		38.0		実測(融合4頭)
8	1		39.1		実測(融合3頭)
8	2		39.9		実測
8	3		39.1		実測(融合3頭)
8	4		40.1		実測
8	5		38.7		実測(融合2頭)
8	6		39.1		実測(融合3頭)
8	7		39.6		実測(融合4頭)
8	8		39.6		実測(融合4頭)
8	9		39.6		実測(融合4頭)
8	10		39.6		実測(融合4頭)
8	11		38.7		実測(融合2頭)
9	1		39.6		実測
9	2		38.4		実測(融合2頭)
9	3		38.4		実測(融合2頭)
9	4		39.5		実測(融合2頭)
9	5		41.0		実測
9	6		39.5		実測(融合2頭)
9	7		40.0		実測
10	1		38.6		実測(融合2頭)
10	2		38.9		実測(融合2頭)
10	3		39.4		実測(融合4頭)
10	4		38.9		実測(融合2頭)
10	5		38.6		実測(融合2頭)
10	6		38.3		実測
10	7		39.4		実測(融合4頭)
10	8		39.8		実測
10	9		39.0		実測(融合2頭)
10	10		39.0		実測(融合2頭)
10	11		39.4		実測(融合4頭)
10	12		39.4		実測(融合4頭)
