レース	馬番	馬名	前半3F	向正面	出自
1	2		39.5		推定
1	3		43.1		推定
1	5		40.5		推定
1	6		41.6		推定
1	7		41.6		推定
1	8		40.4		推定
1	9		42.1		推定
1	10		39.6		推定
1	11		40.2		推定
2	1		41.7		推定
2	2		41.7		推定
2	3		40.9		推定
2	4		40.3		推定
2	5		40.2		推定
2	6		41.4		推定
2	7		39.9		推定
2	8		40.7		推定
2	9		39.7		推定
2	10		41.4		推定
3	1		40.1		推定
3	2		39.0		推定
3	3		40.3		推定
3	4		40.4		推定
3	5		39.9		推定
3	6		38.3		推定
3	7		41.5		推定
3	8		42.1		推定
3	9		39.2		推定
3	10		38.2		推定
3	11		39.7		推定
4	1		40.3		推定
4	2		39.8		推定
4	3		40.5		推定
4	4		40.4		推定
4	5		40.7		推定
4	6		40.2		推定
4	7		39.7		推定
4	8		40.2		推定
4	9		40.0		推定
4	10		37.9		推定
4	11		39.0		推定
4	12		37.5		推定
5	1		39.9		推定
5	2		39.9		推定
5	3		40.2		推定
5	4		41.0		推定
5	5		38.8		推定
5	6		39.5		推定
5	7		39.5		推定
5	8		39.5		推定
5	9		38.5		推定
5	10		38.4		推定
6	1		40.4		推定
6	2		41.1		推定
6	4		40.2		推定
6	5		40.9		推定
6	6		40.2		推定
6	7		39.1		推定
6	8		38.9		推定
6	9		37.9		推定
6	10		37.7		推定
7	1		39.1		推定
7	2		39.3		推定
7	3		40.6		推定
7	4		38.7		推定
7	5		40.7		推定
7	6		39.1		推定
7	7		39.3		推定
7	8		40.6		推定
7	9		39.3		推定
7	10		40.0		推定
7	11		39.5		推定
8	1		42.5		実測(融合3頭)
8	2		43.3		実測(融合3頭)
8	3		42.0		実測(融合2頭)
8	4		43.3		実測(融合3頭)
8	5		42.8		実測
8	6		43.3		実測(融合3頭)
8	7		42.5		実測(融合3頭)
8	8		42.0		実測(融合2頭)
8	9		42.5		実測(融合3頭)
9	1		40.5		実測
9	2		39.4		実測(融合3頭)
9	3		38.9		実測(融合2頭)
9	4		38.9		実測(融合2頭)
9	5		40.2		実測
9	6		39.4		実測(融合3頭)
9	7		39.4		実測(融合3頭)
9	8		40.0		実測
10	1		40.2		実測
10	2		39.8		実測(融合4頭)
10	3		39.1		実測(融合3頭)
10	4		39.1		実測(融合3頭)
10	5		39.8		実測(融合4頭)
10	6		40.1		実測
10	7		39.8		実測(融合4頭)
10	8		39.1		実測(融合3頭)
10	9		39.8		実測(融合4頭)
11	1		40.5		推定
11	2		40.0		推定
11	3		38.8		推定
11	4		39.6		推定
11	5		38.4		推定
11	6		40.0		推定
11	7		39.2		推定
11	8		38.5		推定
11	9		39.5		推定
11	10		38.9		推定
11	11		39.0		推定
11	12		38.2		推定
