レース	馬番	馬名	前半3F	向正面	出自
1	1		39.2		推定
1	2		40.4		推定
1	3		38.7		推定
1	4		41.6		推定
1	5		41.2		推定
1	6		40.4		推定
1	7		42.1		推定
1	8		42.1		推定
1	9		38.8		推定
2	1		39.7		推定
2	2		42.0		推定
2	3		41.0		推定
2	4		39.5		推定
2	5		40.2		推定
2	6		39.8		推定
2	7		42.2		推定
2	8		41.1		推定
2	9		39.6		推定
3	1		40.0		推定
3	2		41.3		推定
3	3		39.0		推定
3	4		40.1		推定
3	5		41.0		推定
3	6		39.1		推定
3	7		39.3		推定
3	8		39.1		推定
3	9		39.4		推定
4	1		38.5		実測(融合5頭)
4	2		38.5		実測(融合5頭)
4	3		38.1		実測
4	4		40.6		実測
4	5		39.5		実測
4	6		40.3		実測
4	7		38.5		実測(融合5頭)
4	8		38.5		実測(融合5頭)
4	9		38.5		実測(融合5頭)
5	1		38.5		実測(融合7頭)
5	2		38.5		実測(融合7頭)
5	3		42.8		実測
5	4		38.5		実測(融合7頭)
5	5		40.0		実測(融合2頭)
5	6		38.5		実測(融合7頭)
5	7		38.5		実測(融合7頭)
5	8		38.5		実測(融合7頭)
5	9		42.0		実測
5	10		40.0		実測(融合2頭)
5	11		38.5		実測(融合7頭)
5	12		43.1		実測
6	1		40.1		実測(融合4頭)
6	2		40.1		実測(融合4頭)
6	3		39.5		実測(融合2頭)
6	4		40.1		実測(融合4頭)
6	5		40.5		実測
6	6		39.5		実測(融合2頭)
6	7		40.7		実測
6	8		40.1		実測(融合4頭)
7	1		40.3		実測(融合3頭)
7	2		40.3		実測(融合3頭)
7	3		40.3		実測(融合3頭)
7	4		41.2		実測
7	5		40.6		実測(融合2頭)
7	6		40.6		実測(融合2頭)
7	7		39.8		実測(融合2頭)
7	8		39.8		実測(融合2頭)
8	1		40.5		実測(融合3頭)
8	2		41.3		実測
8	3		40.6		実測(融合2頭)
8	4		41.6		実測
8	5		39.8		実測(融合3頭)
8	6		40.6		実測(融合2頭)
8	7		40.5		実測(融合3頭)
8	8		40.5		実測(融合3頭)
8	9		39.8		実測(融合3頭)
8	10		39.8		実測(融合3頭)
9	1		39.5		実測(融合2頭)
9	2		40.9		実測
9	3		39.5		実測(融合2頭)
9	4		40.0		実測(融合4頭)
9	5		40.0		実測(融合4頭)
9	6		40.4		実測
9	7		40.0		実測(融合4頭)
9	8		40.0		実測(融合4頭)
10	1		39.8		推定
10	2		39.0		推定
10	3		39.7		推定
10	4		39.1		推定
10	5		38.6		推定
10	6		38.6		推定
10	7		39.5		推定
10	8		38.6		推定
10	9		39.5		推定
10	10		38.7		推定
10	11		39.6		推定
10	12		39.1		推定
