レース	馬番	馬名	前半3F	向正面	出自
1	1		42.0		実測(融合3頭)
1	2		42.5		実測
1	3		41.2		実測(融合4頭)
1	4		41.2		実測(融合4頭)
1	5		41.2		実測(融合4頭)
1	6		42.0		実測(融合3頭)
1	7		42.0		実測(融合3頭)
1	8		41.2		実測(融合4頭)
2	1		39.0		実測(融合4頭)
2	2		40.3		実測
2	3		38.6		実測
2	4		39.0		実測(融合4頭)
2	5		40.6		実測
2	6		41.7		実測
2	7		39.0		実測(融合4頭)
2	8		39.0		実測(融合4頭)
3	1		39.6		実測(融合4頭)
3	2		42.0		実測
3	3		41.5		実測
3	4		41.7		実測
3	5		39.6		実測(融合4頭)
3	7		39.6		実測(融合4頭)
3	8		39.6		実測(融合4頭)
4	1		41.1		実測(融合4頭)
4	2		41.1		実測(融合4頭)
4	3		41.1		実測(融合4頭)
4	4		41.1		実測(融合4頭)
4	6		40.6		実測(融合2頭)
4	7		42.2		実測
4	8		41.8		実測
4	9		40.6		実測(融合2頭)
5	1		39.6		実測
5	2		38.1		実測(融合4頭)
5	3		38.1		実測(融合4頭)
5	4		38.1		実測(融合4頭)
5	5		40.1		実測
5	6		39.9		実測
5	7		41.6		実測
5	8		40.6		実測
5	9		40.8		実測
5	10		38.1		実測(融合4頭)
6	1		39.3		実測(融合2頭)
6	2		40.2		実測(融合2頭)
6	3		40.2		実測(融合2頭)
6	4		39.9		実測(融合3頭)
6	5		40.4		実測
6	6		40.0		実測(融合2頭)
6	7		40.0		実測(融合2頭)
6	8		39.9		実測(融合3頭)
6	9		39.9		実測(融合3頭)
6	10		39.3		実測(融合2頭)
7	1		39.6		実測(融合6頭)
7	2		40.2		実測(融合2頭)
7	3		39.6		実測(融合6頭)
7	4		40.2		実測(融合2頭)
7	5		38.9		実測(融合3頭)
7	6		39.6		実測(融合6頭)
7	7		39.6		実測(融合6頭)
7	8		40.5		実測
7	9		38.9		実測(融合3頭)
7	10		38.9		実測(融合3頭)
7	11		39.6		実測(融合6頭)
7	12		39.6		実測(融合6頭)
8	1		37.9		実測(融合2頭)
8	2		39.1		実測(融合2頭)
8	3		38.5		実測(融合5頭)
8	4		38.5		実測(融合5頭)
8	5		38.5		実測(融合5頭)
8	6		39.4		実測
8	7		38.5		実測(融合5頭)
8	8		38.5		実測(融合5頭)
8	9		37.9		実測(融合2頭)
8	10		39.1		実測(融合2頭)
9	1		39.7		実測(融合2頭)
9	2		39.3		実測(融合2頭)
9	3		39.9		実測(融合2頭)
9	4		39.9		実測(融合2頭)
9	5		40.3		実測(融合2頭)
9	6		39.7		実測(融合2頭)
9	7		41.1		実測
9	8		39.3		実測(融合2頭)
9	9		40.3		実測(融合2頭)
10	1		41.6		実測
10	2		41.3		実測
10	3		40.8		実測(融合3頭)
10	4		40.5		実測(融合2頭)
10	5		41.1		実測(融合2頭)
10	6		41.1		実測(融合2頭)
10	7		40.0		実測(融合2頭)
10	8		40.5		実測(融合2頭)
10	9		40.0		実測(融合2頭)
10	10		40.8		実測(融合3頭)
10	11		40.6		実測
10	12		40.8		実測(融合3頭)
