レース	馬番	馬名	前半3F	向正面	出自
1	1		37.7		実測(融合5頭)
1	2		38.9		実測(融合6頭)
1	3		38.9		実測(融合6頭)
1	4		38.9		実測(融合6頭)
1	5		37.7		実測(融合5頭)
1	6		38.9		実測(融合6頭)
1	7		37.7		実測(融合5頭)
1	8		38.9		実測(融合6頭)
1	9		37.7		実測(融合5頭)
1	10		39.5		実測
1	11		38.9		実測(融合6頭)
1	12		37.7		実測(融合5頭)
2	1		40.3		実測(融合4頭)
2	2		40.1		実測(融合2頭)
2	3		39.6		実測(融合2頭)
2	4		40.8		実測(融合3頭)
2	5		40.8		実測(融合3頭)
2	6		39.6		実測(融合2頭)
2	7		40.3		実測(融合4頭)
2	8		41.0		実測
2	9		40.8		実測(融合3頭)
2	10		40.1		実測(融合2頭)
2	11		40.3		実測(融合4頭)
2	12		40.3		実測(融合4頭)
3	1		41.0		実測(融合2頭)
3	2		41.0		実測(融合2頭)
3	3		40.2		実測(融合2頭)
3	4		41.1		実測(融合3頭)
3	5		40.7		実測(融合3頭)
3	6		41.1		実測(融合3頭)
3	7		40.7		実測(融合3頭)
3	8		42.2		実測
3	9		41.1		実測(融合3頭)
3	10		40.2		実測(融合2頭)
3	11		40.7		実測(融合3頭)
4	1		39.3		実測(融合4頭)
4	2		39.3		実測(融合4頭)
4	3		40.0		実測
4	4		39.3		実測(融合4頭)
4	5		40.9		実測
4	6		39.3		実測(融合4頭)
4	7		40.4		実測
4	8		40.2		実測
4	9		38.8		実測(融合2頭)
4	10		38.8		実測(融合2頭)
6	1		40.5		推定
6	2		39.9		推定
6	3		42.0		推定
6	4		40.2		推定
6	5		40.1		推定
6	6		39.8		推定
6	7		39.7		推定
6	8		39.6		推定
6	9		39.8		推定
7	1		40.1		推定
7	2		39.6		推定
7	3		39.5		推定
7	4		39.1		推定
7	5		40.1		推定
7	6		39.4		推定
7	7		40.0		推定
7	8		39.4		推定
8	1		39.1		推定
8	2		38.4		推定
8	3		39.2		推定
8	4		39.9		推定
8	5		39.4		推定
8	6		39.5		推定
8	7		38.3		推定
8	8		40.2		推定
8	9		37.8		推定
9	1		39.0		推定
9	2		39.1		推定
9	3		39.9		推定
9	4		40.8		推定
9	5		39.8		推定
9	6		38.6		推定
9	7		39.8		推定
9	8		38.7		推定
9	9		39.1		推定
9	10		39.7		推定
9	11		39.3		推定
10	1		40.2		推定
10	2		40.2		推定
10	3		40.0		推定
10	4		39.8		推定
10	5		39.7		推定
10	6		40.5		推定
10	7		39.8		推定
10	8		39.6		推定
11	1		38.1		実測(融合2頭)
11	2		39.6		実測
11	3		39.1		実測(融合4頭)
11	4		38.1		実測(融合2頭)
11	5		38.7		実測(融合4頭)
11	6		38.7		実測(融合4頭)
11	7		39.1		実測(融合4頭)
11	8		38.7		実測(融合4頭)
11	9		39.9		実測
11	10		38.7		実測(融合4頭)
11	11		39.1		実測(融合4頭)
11	12		39.1		実測(融合4頭)
12	1		38.1		推定
12	2		38.2		推定
12	3		38.7		推定
12	4		38.4		推定
12	5		39.2		推定
12	6		38.9		推定
12	7		39.8		推定
12	8		39.8		推定
12	9		39.2		推定
12	10		39.4		推定
12	11		40.5		推定
12	12		39.6		推定
