レース	馬番	馬名	前半3F	向正面	出自
2	1		42.5		推定
2	2		41.7		推定
2	3		43.1		推定
2	4		41.9		推定
2	5		42.7		推定
2	6		42.6		推定
2	7		42.3		推定
2	8		41.8		推定
2	9		42.9		推定
3	1		41.7		推定
3	2		39.6		推定
3	3		39.7		推定
3	4		43.2		推定
3	5		43.3		推定
3	6		40.5		推定
3	7		41.3		推定
3	8		40.2		推定
3	9		39.9		推定
4	1		41.8		実測(融合3頭)
4	2		41.8		実測(融合3頭)
4	3		42.0		実測(融合2頭)
4	4		42.8		実測
4	5		41.2		実測(融合2頭)
4	6		41.2		実測(融合2頭)
4	7		42.0		実測(融合2頭)
4	8		41.8		実測(融合3頭)
5	1		39.9		推定
5	2		40.8		推定
5	3		41.4		推定
5	4		39.6		推定
5	5		40.9		推定
5	6		39.6		推定
5	7		39.9		推定
6	1		39.6		実測(融合4頭)
6	2		39.6		実測(融合4頭)
6	3		39.6		実測(融合4頭)
6	4		40.5		実測(融合5頭)
6	5		40.5		実測(融合5頭)
6	6		40.9		実測
6	7		40.5		実測(融合5頭)
6	8		39.6		実測(融合4頭)
6	9		40.5		実測(融合5頭)
6	10		40.5		実測(融合5頭)
7	1		39.6		実測
7	2		39.3		実測(融合5頭)
7	3		38.3		実測(融合4頭)
7	4		39.3		実測(融合5頭)
7	5		38.3		実測(融合4頭)
7	6		39.3		実測(融合5頭)
7	7		39.8		実測
7	8		39.3		実測(融合5頭)
7	9		38.3		実測(融合4頭)
7	10		38.3		実測(融合4頭)
7	11		39.3		実測(融合5頭)
8	1		39.7		実測
8	2		38.5		実測(融合2頭)
8	3		39.1		実測(融合2頭)
8	4		40.4		実測
8	5		39.1		実測(融合2頭)
8	6		39.1		実測(融合4頭)
8	7		39.1		実測(融合4頭)
8	8		39.1		実測(融合4頭)
8	9		38.5		実測(融合2頭)
8	10		40.1		実測
8	11		39.1		実測(融合4頭)
10	1		39.2		推定
10	2		38.1		推定
10	3		39.2		推定
10	4		37.8		推定
10	5		37.9		推定
10	6		40.3		推定
10	7		40.1		推定
10	8		40.2		推定
10	9		38.5		推定
11	1		39.5		推定
11	2		39.8		推定
11	3		39.0		推定
11	4		39.9		推定
11	5		39.0		推定
11	6		39.6		推定
11	7		39.4		推定
11	8		38.8		推定
11	9		40.0		推定
12	1		40.1		実測(融合3頭)
12	2		40.1		実測(融合3頭)
12	3		42.0		実測
12	4		41.1		実測(融合3頭)
12	5		40.8		実測(融合4頭)
12	6		41.7		実測
12	7		40.8		実測(融合4頭)
12	8		41.1		実測(融合3頭)
12	9		40.8		実測(融合4頭)
12	10		40.8		実測(融合4頭)
12	11		41.1		実測(融合3頭)
12	12		40.1		実測(融合3頭)
