レース	馬番	馬名	前半3F	向正面	出自
1	1		38.6		推定
1	2		39.0		推定
1	3		39.0		推定
1	4		38.7		推定
1	5		39.6		推定
1	6		39.6		推定
1	7		39.3		推定
1	8		38.8		推定
2	1		40.2		実測(融合3頭)
2	2		40.2		実測(融合3頭)
2	3		40.0		実測
2	4		42.5		実測
2	5		41.4		実測
2	6		39.7		実測
2	7		40.2		実測(融合3頭)
2	8		41.8		実測
3	1		40.1		実測
3	2		39.0		実測(融合4頭)
3	3		39.0		実測(融合4頭)
3	4		40.5		実測
3	5		41.0		実測
3	6		40.8		実測
3	7		39.8		実測
3	8		39.0		実測(融合4頭)
3	9		39.0		実測(融合4頭)
4	1		38.7		実測(融合2頭)
4	2		38.3		実測
4	3		40.4		実測
4	4		39.6		実測
4	5		40.9		実測
4	6		39.0		実測
4	7		38.6		実測(融合2頭)
4	8		38.7		実測(融合2頭)
4	9		38.6		実測(融合2頭)
5	1		39.2		推定
5	2		37.0		推定
5	3		41.0		推定
5	4		36.9		推定
5	5		37.2		推定
5	6		38.9		推定
5	7		39.5		推定
5	8		39.5		推定
5	9		37.0		推定
5	10		40.9		推定
5	11		37.2		推定
6	1		39.7		推定
6	3		40.2		推定
6	4		39.5		推定
6	5		39.2		推定
6	6		38.5		推定
6	7		38.2		推定
6	8		38.4		推定
6	9		39.9		推定
6	10		39.0		推定
7	1		38.9		推定
7	2		39.1		推定
7	4		37.6		推定
7	5		38.6		推定
7	6		37.7		推定
7	7		37.3		推定
7	8		37.3		推定
8	1		38.9		推定
8	2		38.5		推定
8	3		39.5		推定
8	4		40.4		推定
8	6		39.1		推定
8	7		38.6		推定
8	8		39.1		推定
9	1		39.1		実測(融合4頭)
9	2		38.3		実測(融合3頭)
9	3		38.3		実測(融合3頭)
9	4		39.1		実測(融合4頭)
9	5		39.8		実測
9	6		39.1		実測(融合4頭)
9	7		39.1		実測(融合4頭)
9	8		38.3		実測(融合3頭)
10	1		38.1		実測(融合6頭)
10	2		37.4		実測(融合3頭)
10	3		38.1		実測(融合6頭)
10	4		38.1		実測(融合6頭)
10	5		37.4		実測(融合3頭)
10	6		37.4		実測(融合3頭)
10	7		38.8		実測
10	8		38.1		実測(融合6頭)
10	9		40.0		実測
10	10		38.1		実測(融合6頭)
10	11		38.1		実測(融合6頭)
11	1		38.8		推定
11	2		39.6		推定
11	3		37.9		推定
11	4		37.9		推定
11	5		39.6		推定
11	6		39.8		推定
11	8		38.5		推定
11	9		37.6		推定
11	10		39.0		推定
11	11		38.2		推定
11	12		38.6		推定
