レース	馬番	馬名	前半3F	向正面	出自
1	1		41.3		推定
1	2		40.6		推定
1	3		40.4		推定
1	4		40.0		推定
1	5		40.3		推定
1	7		40.2		推定
1	8		41.4		推定
1	9		40.5		推定
2	1		40.1		実測(融合3頭)
2	2		40.6		実測
2	3		40.9		実測
2	4		40.1		実測(融合3頭)
2	5		40.1		実測(融合3頭)
2	6		39.4		実測(融合3頭)
2	7		39.4		実測(融合3頭)
2	8		39.4		実測(融合3頭)
3	1		41.8		推定
3	2		41.5		推定
3	3		42.3		推定
3	4		41.5		推定
3	5		41.6		推定
3	6		41.6		推定
3	7		41.3		推定
3	8		41.3		推定
3	9		42.3		推定
3	10		41.3		推定
4	1		38.0		推定
4	2		37.9		推定
4	3		38.8		推定
4	4		38.5		推定
4	5		37.9		推定
4	6		39.0		推定
4	7		39.5		推定
4	8		38.2		推定
4	9		38.5		推定
4	10		39.1		推定
4	11		38.9		推定
5	1		39.5		推定
5	2		39.5		推定
5	3		39.5		推定
5	4		39.9		推定
5	5		40.6		推定
5	6		38.9		推定
5	7		38.9		推定
5	8		40.0		推定
5	9		40.0		推定
5	10		39.1		推定
5	11		39.9		推定
5	12		38.9		推定
6	1		39.6		推定
6	2		39.0		推定
6	3		40.0		推定
6	4		39.5		推定
6	5		38.6		推定
6	6		38.9		推定
6	7		39.9		推定
6	8		39.2		推定
6	9		38.0		推定
6	10		37.6		推定
6	11		37.9		推定
6	12		40.1		推定
7	1		38.8		推定
7	2		39.2		推定
7	3		38.7		推定
7	4		38.8		推定
7	5		39.3		推定
7	6		39.1		推定
7	7		38.3		推定
7	8		38.9		推定
7	9		38.4		推定
7	10		39.7		推定
7	11		38.6		推定
8	1		38.5		実測(融合3頭)
8	2		39.1		実測(融合3頭)
8	3		38.5		実測(融合3頭)
8	4		39.7		実測
8	5		39.1		実測(融合3頭)
8	6		41.5		実測
8	7		39.1		実測(融合3頭)
8	8		40.3		実測
8	9		38.5		実測(融合3頭)
8	10		40.7		実測
9	1		39.4		実測
9	2		40.2		実測(融合2頭)
9	3		40.0		実測(融合3頭)
9	4		40.0		実測(融合3頭)
9	5		40.0		実測(融合3頭)
9	6		39.6		実測(融合2頭)
9	7		40.2		実測(融合2頭)
9	8		39.3		実測
9	9		39.6		実測(融合2頭)
9	10		38.8		実測
10	1		41.0		実測(融合4頭)
10	2		40.7		実測
10	3		41.0		実測(融合4頭)
10	4		40.3		実測(融合2頭)
10	5		41.0		実測(融合4頭)
10	6		40.3		実測(融合2頭)
10	7		40.6		実測
10	8		41.0		実測(融合4頭)
11	1		37.6		推定
11	2		37.5		推定
11	3		37.8		推定
11	4		39.0		推定
11	5		37.1		推定
11	6		37.1		推定
11	7		38.0		推定
11	8		38.0		推定
11	9		38.0		推定
12	1		38.6		推定
12	3		39.5		推定
12	4		38.4		推定
12	5		39.1		推定
12	6		39.2		推定
12	7		38.5		推定
12	8		38.8		推定
12	9		38.2		推定
12	10		39.5		推定
12	11		38.5		推定
12	12		37.9		推定
