レース	馬番	馬名	前半3F	向正面	出自
3	1		41.0		推定
3	2		39.0		推定
3	3		41.5		推定
3	4		39.1		推定
3	5		40.0		推定
3	6		39.5		推定
4	1		40.5		実測
4	2		41.7		実測
4	3		38.9		実測
4	4		40.9		実測
4	5		39.9		実測
4	6		40.2		実測(融合2頭)
4	7		39.4		実測
4	8		40.2		実測(融合2頭)
4	9		41.3		実測
5	1		40.8		推定
5	2		41.0		推定
5	3		39.8		推定
5	4		42.6		推定
5	5		40.0		推定
5	6		39.9		推定
5	7		40.3		推定
5	8		40.6		推定
5	9		40.2		推定
5	10		40.5		推定
6	2		40.5		実測(融合3頭)
6	3		40.1		実測(融合2頭)
6	4		40.5		実測(融合3頭)
6	5		39.8		実測
6	6		41.4		実測(融合2頭)
6	7		41.4		実測(融合2頭)
6	8		40.1		実測(融合2頭)
6	9		41.1		実測
6	10		40.5		実測(融合3頭)
7	1		36.6		推定
7	2		36.4		推定
7	3		37.5		推定
7	4		39.2		推定
7	5		36.6		推定
7	6		37.8		推定
7	7		37.1		推定
7	8		37.5		推定
7	9		37.9		推定
7	10		37.9		推定
7	11		39.3		推定
7	12		37.4		推定
8	1		39.4		実測(融合2頭)
8	2		40.0		実測(融合4頭)
8	3		40.0		実測(融合4頭)
8	4		40.3		実測
8	5		40.0		実測(融合4頭)
8	6		39.4		実測(融合2頭)
8	7		41.3		実測
8	8		40.0		実測(融合4頭)
9	1		39.0		実測(融合2頭)
9	2		39.8		実測
9	3		38.7		実測
9	4		39.0		実測(融合2頭)
9	5		39.4		実測(融合2頭)
9	6		39.4		実測(融合2頭)
9	7		39.2		実測
9	8		40.1		実測
10	1		38.0		推定
10	2		37.1		推定
10	3		37.9		推定
10	4		36.4		推定
10	5		38.2		推定
10	6		37.6		推定
10	7		38.2		推定
10	8		37.0		推定
10	9		37.2		推定
10	10		36.5		推定
10	11		37.8		推定
11	1		37.6		推定
11	2		39.0		推定
11	3		39.3		推定
11	4		38.3		推定
11	5		37.8		推定
11	6		39.4		推定
11	7		36.9		推定
11	9		38.9		推定
11	10		39.0		推定
11	11		38.7		推定
12	1		39.5		推定
12	2		40.2		推定
12	3		39.5		推定
12	4		39.3		推定
12	5		39.6		推定
12	6		40.3		推定
12	7		41.2		推定
12	8		40.6		推定
12	9		41.0		推定
12	10		40.8		推定
12	11		39.8		推定
12	12		41.5		推定
