レース	馬番	馬名	前半3F	向正面	出自
1	1		42.1		実測(融合4頭)
1	2		42.1		実測(融合4頭)
1	3		42.1		実測(融合4頭)
1	4		41.6		実測(融合2頭)
1	5		42.1		実測(融合4頭)
1	7		41.2		実測(融合3頭)
1	8		41.8		実測
1	9		41.6		実測(融合2頭)
1	10		41.2		実測(融合3頭)
1	11		41.2		実測(融合3頭)
2	1		43.4		実測(融合4頭)
2	2		44.1		実測(融合3頭)
2	3		43.4		実測(融合4頭)
2	4		43.4		実測(融合4頭)
2	5		43.0		実測(融合2頭)
2	6		43.4		実測(融合4頭)
2	7		44.1		実測(融合3頭)
2	8		43.0		実測(融合2頭)
2	9		44.9		実測
2	11		44.1		実測(融合3頭)
3	1		41.2		実測(融合2頭)
3	2		41.2		実測(融合2頭)
3	3		41.7		実測(融合2頭)
3	4		40.6		実測(融合3頭)
3	5		40.6		実測(融合3頭)
3	6		40.6		実測(融合3頭)
3	7		41.7		実測(融合2頭)
3	8		42.3		実測
4	1		38.8		実測(融合2頭)
4	2		38.6		実測(融合2頭)
4	3		38.8		実測(融合2頭)
4	4		39.0		実測(融合2頭)
4	5		38.1		実測(融合2頭)
4	6		39.0		実測(融合2頭)
4	7		38.1		実測(融合2頭)
4	8		38.6		実測(融合2頭)
5	1		40.6		推定
5	2		40.9		推定
5	3		41.5		推定
5	4		41.0		推定
5	5		41.4		推定
5	6		41.5		推定
5	7		41.1		推定
5	8		42.0		推定
5	9		41.1		推定
5	10		40.8		推定
6	1		40.2		推定
6	2		40.2		推定
6	4		39.4		推定
6	5		39.5		推定
6	6		39.2		推定
6	7		39.4		推定
6	8		39.0		推定
6	9		40.4		推定
7	1		38.6		推定
7	2		38.4		推定
7	3		38.2		推定
7	4		39.0		推定
7	5		39.2		推定
7	6		39.4		推定
7	7		38.0		推定
7	8		38.0		推定
7	9		40.2		推定
7	10		39.8		推定
8	1		40.0		推定
8	2		39.4		推定
8	3		39.8		推定
8	4		41.8		推定
8	5		40.0		推定
8	6		39.8		推定
8	7		39.5		推定
8	8		40.0		推定
9	1		39.4		実測
9	2		38.1		実測(融合2頭)
9	3		38.7		実測(融合4頭)
9	4		38.1		実測(融合2頭)
9	5		38.7		実測(融合4頭)
9	6		39.2		実測
9	7		38.7		実測(融合4頭)
9	8		38.7		実測(融合4頭)
10	1		37.8		推定
10	2		39.3		推定
10	3		39.3		推定
10	4		37.8		推定
10	5		40.1		推定
10	6		38.2		推定
10	7		37.7		推定
10	8		39.2		推定
10	9		38.0		推定
10	10		38.5		推定
10	11		38.6		推定
10	12		38.6		推定
