レース	馬番	馬名	前半3F	向正面	出自
1	1		39.4		実測
1	2		40.6		実測
1	3		38.8		実測(融合3頭)
1	4		38.3		実測(融合2頭)
1	5		39.9		実測
1	6		38.3		実測(融合2頭)
1	7		38.8		実測(融合3頭)
1	8		38.8		実測(融合3頭)
2	2		40.2		実測(融合3頭)
2	4		39.8		実測
2	5		41.0		実測
2	6		40.2		実測(融合3頭)
2	7		40.9		実測
2	8		40.2		実測(融合3頭)
3	1		40.6		実測(融合3頭)
3	2		40.0		実測(融合2頭)
3	4		41.0		実測
3	5		40.7		実測
3	6		40.9		実測
3	7		40.6		実測(融合3頭)
3	8		40.6		実測(融合3頭)
3	9		40.0		実測(融合2頭)
4	1		40.5		実測
4	2		41.0		実測
4	3		39.2		実測(融合5頭)
4	4		40.0		実測
4	5		39.2		実測(融合5頭)
4	6		38.7		実測(融合2頭)
4	7		38.7		実測(融合2頭)
4	8		39.2		実測(融合5頭)
4	9		40.8		実測
4	10		39.2		実測(融合5頭)
4	11		39.2		実測(融合5頭)
5	1		38.5		実測(融合2頭)
5	2		39.0		実測(融合3頭)
5	3		39.3		実測(融合2頭)
5	4		39.9		実測
5	5		40.1		実測
5	6		39.3		実測(融合2頭)
5	7		39.0		実測(融合3頭)
5	8		39.0		実測(融合3頭)
5	9		38.5		実測(融合2頭)
6	1		38.4		実測(融合2頭)
6	2		39.4		実測(融合2頭)
6	3		39.4		実測(融合2頭)
6	4		39.0		実測(融合3頭)
6	5		39.1		実測(融合2頭)
6	6		38.4		実測(融合2頭)
6	7		39.1		実測(融合2頭)
6	8		39.0		実測(融合3頭)
6	9		39.9		実測
6	10		39.0		実測(融合3頭)
7	1		39.0		実測(融合7頭)
7	2		39.0		実測(融合7頭)
7	3		39.0		実測(融合7頭)
7	4		38.4		実測
7	5		39.0		実測(融合7頭)
7	6		39.0		実測(融合7頭)
7	7		38.8		実測
7	8		40.8		実測
7	9		39.0		実測(融合7頭)
7	10		39.0		実測(融合7頭)
8	1		37.4		実測(融合2頭)
8	2		37.4		実測(融合2頭)
8	3		39.6		実測
8	4		38.9		実測(融合2頭)
8	5		37.9		実測(融合2頭)
8	6		37.9		実測(融合2頭)
8	7		38.9		実測(融合2頭)
8	8		38.0		実測
9	1		38.3		実測
9	2		38.7		実測(融合3頭)
9	3		38.7		実測(融合3頭)
9	4		40.4		実測
9	5		38.7		実測(融合3頭)
9	6		39.0		実測(融合2頭)
9	7		39.7		実測
9	8		39.0		実測(融合2頭)
10	1		37.2		推定
10	2		37.8		推定
10	3		37.6		推定
10	4		37.3		推定
10	5		37.7		推定
10	6		36.9		推定
10	7		37.9		推定
11	1		39.9		実測
11	2		39.3		実測(融合3頭)
11	3		38.7		実測(融合4頭)
11	4		38.7		実測(融合4頭)
11	5		38.7		実測(融合4頭)
11	6		39.5		実測(融合2頭)
11	7		39.3		実測(融合3頭)
11	8		38.3		実測(融合2頭)
11	9		39.3		実測(融合3頭)
11	10		38.3		実測(融合2頭)
11	11		38.7		実測(融合4頭)
11	12		39.5		実測(融合2頭)
