レース	馬番	馬名	前半3F	向正面	出自
1	1		40.5		推定
1	2		40.0		推定
1	3		40.9		推定
1	4		39.9		推定
1	5		41.5		推定
1	6		40.5		推定
1	7		40.8		推定
2	1		41.0		推定
2	2		40.5		推定
2	3		40.6		推定
2	5		41.5		推定
2	6		40.5		推定
3	1		38.5		推定
3	2		40.4		推定
3	3		39.6		推定
3	4		39.4		推定
3	5		40.0		推定
3	6		40.0		推定
3	7		40.0		推定
3	8		39.0		推定
3	9		38.5		推定
3	10		38.6		推定
3	11		39.5		推定
4	1		38.4		推定
4	2		40.8		推定
4	3		38.5		推定
4	4		38.4		推定
4	5		39.0		推定
4	6		40.0		推定
4	7		40.0		推定
4	8		40.6		推定
4	9		41.4		推定
4	10		38.2		推定
4	11		40.5		推定
5	1		39.9		推定
5	2		40.5		推定
5	3		39.5		推定
5	4		39.5		推定
5	5		39.2		推定
5	6		39.1		推定
5	7		39.2		推定
5	8		40.3		推定
5	9		40.0		推定
6	1		39.5		実測(融合2頭)
6	2		39.5		実測(融合2頭)
6	3		40.5		実測(融合2頭)
6	4		40.5		実測(融合2頭)
6	5		40.7		実測
6	6		38.8		実測(融合3頭)
6	7		39.9		実測
6	8		38.8		実測(融合3頭)
6	9		40.2		実測(融合2頭)
6	10		38.8		実測(融合3頭)
6	11		40.2		実測(融合2頭)
7	1		39.7		推定
7	2		40.3		推定
7	3		39.8		推定
7	4		40.2		推定
7	5		40.6		推定
7	6		41.0		推定
7	7		41.1		推定
7	8		40.5		推定
8	1		39.6		実測(融合2頭)
8	2		39.4		実測
8	3		41.5		実測(融合2頭)
8	4		39.6		実測(融合2頭)
8	5		40.4		実測(融合2頭)
8	6		40.3		実測(融合2頭)
8	7		41.5		実測(融合2頭)
8	8		42.1		実測
8	9		40.3		実測(融合2頭)
8	10		40.4		実測(融合2頭)
8	11		41.3		実測
9	1		40.7		実測(融合2頭)
9	2		39.1		実測(融合4頭)
9	3		40.7		実測(融合2頭)
9	4		39.1		実測(融合4頭)
9	5		38.5		実測(融合3頭)
9	6		39.1		実測(融合4頭)
9	7		38.5		実測(融合3頭)
9	8		39.1		実測(融合4頭)
9	9		39.0		実測
9	10		38.5		実測(融合3頭)
10	1		40.3		実測(融合2頭)
10	2		41.4		実測(融合2頭)
10	3		39.5		実測(融合4頭)
10	4		40.6		実測
10	5		40.3		実測(融合2頭)
10	6		39.5		実測(融合4頭)
10	7		40.9		実測
10	8		41.4		実測(融合2頭)
10	9		39.5		実測(融合4頭)
10	10		39.5		実測(融合4頭)
11	1		41.6		実測(融合3頭)
11	2		41.3		実測(融合3頭)
11	4		40.9		実測(融合3頭)
11	5		40.9		実測(融合3頭)
11	6		42.1		実測
11	7		41.6		実測(融合3頭)
11	8		41.6		実測(融合3頭)
11	9		41.9		実測
11	10		40.9		実測(融合3頭)
11	11		41.3		実測(融合3頭)
11	12		41.3		実測(融合3頭)
