レース	馬番	馬名	前半3F	向正面	出自
1	1		39.6		推定
1	2		40.6		推定
1	3		39.8		推定
1	4		39.4		推定
1	5		39.9		推定
1	6		40.1		推定
1	7		41.0		推定
1	9		39.1		推定
1	10		40.3		推定
1	11		39.2		推定
2	1		40.1		実測
2	2		39.7		実測
2	3		39.2		実測(融合5頭)
2	4		39.2		実測(融合5頭)
2	5		39.2		実測(融合5頭)
2	6		39.2		実測(融合5頭)
2	7		38.4		実測(融合3頭)
2	8		39.2		実測(融合5頭)
2	9		38.4		実測(融合3頭)
2	10		38.4		実測(融合3頭)
3	1		39.5		実測(融合2頭)
3	2		39.9		実測(融合5頭)
3	3		39.5		実測(融合2頭)
3	4		41.2		実測
3	5		39.2		実測
3	6		39.9		実測(融合5頭)
3	7		40.5		実測
3	8		39.9		実測(融合5頭)
3	9		39.9		実測(融合5頭)
3	10		40.8		実測
3	11		39.9		実測(融合5頭)
4	1		39.0		実測(融合4頭)
4	2		38.5		実測
4	3		39.0		実測(融合4頭)
4	4		39.5		実測
4	5		38.6		実測(融合2頭)
4	6		39.0		実測(融合4頭)
4	7		39.6		実測
4	8		38.1		実測(融合2頭)
4	9		38.6		実測(融合2頭)
4	10		38.1		実測(融合2頭)
4	11		39.0		実測(融合4頭)
5	1		41.1		実測(融合3頭)
5	2		40.9		実測(融合2頭)
5	3		41.1		実測(融合3頭)
5	4		41.4		実測(融合3頭)
5	5		41.4		実測(融合3頭)
5	6		41.4		実測(融合3頭)
5	7		40.5		実測
5	8		41.1		実測(融合3頭)
5	9		40.9		実測(融合2頭)
6	1		39.0		実測(融合2頭)
6	2		39.4		実測(融合2頭)
6	3		40.3		実測
6	4		39.1		実測(融合2頭)
6	5		38.2		実測(融合2頭)
6	6		38.8		実測(融合3頭)
6	7		39.4		実測(融合2頭)
6	8		39.0		実測(融合2頭)
6	9		38.8		実測(融合3頭)
6	10		38.8		実測(融合3頭)
6	11		38.2		実測(融合2頭)
6	12		39.1		実測(融合2頭)
7	1		38.5		推定
7	2		39.5		推定
7	3		39.4		推定
7	4		39.5		推定
7	5		38.9		推定
7	6		39.5		推定
7	7		39.5		推定
7	8		38.6		推定
8	1		38.2		推定
8	2		38.0		推定
8	3		38.0		推定
8	4		38.0		推定
8	5		38.5		推定
8	6		38.8		推定
8	7		38.5		推定
8	8		39.4		推定
8	9		38.5		推定
9	1		39.6		推定
9	2		39.2		推定
9	3		39.9		推定
9	4		39.9		推定
9	5		39.2		推定
9	6		41.1		推定
9	7		39.3		推定
9	8		39.1		推定
9	9		40.0		推定
9	10		40.4		推定
9	11		39.3		推定
9	12		39.1		推定
10	1		39.0		推定
10	2		39.2		推定
10	3		38.9		推定
10	4		40.5		推定
10	5		40.4		推定
10	6		39.6		推定
10	7		40.2		推定
10	8		40.8		推定
10	9		40.0		推定
10	10		38.9		推定
10	11		39.0		推定
10	12		40.5		推定
11	1		38.6		推定
11	2		38.9		推定
11	3		39.0		推定
11	4		38.2		推定
11	5		39.9		推定
11	6		37.8		推定
11	7		38.8		推定
11	8		38.0		推定
11	9		38.9		推定
11	10		38.0		推定
12	1		39.8		実測(融合2頭)
12	3		40.2		実測(融合3頭)
12	4		39.8		実測(融合2頭)
12	5		41.1		実測
12	6		40.2		実測(融合3頭)
12	7		39.3		実測
12	8		40.2		実測(融合3頭)
12	9		40.7		実測
12	10		40.0		実測(融合2頭)
12	11		40.0		実測(融合2頭)
12	12		39.6		実測
