レース	馬番	馬名	前半3F	向正面	出自
1	1		39.6		実測(融合3頭)
1	2		39.1		実測(融合2頭)
1	3		41.0		実測
1	4		40.4		実測
1	5		39.6		実測(融合3頭)
1	6		40.8		実測
1	7		39.6		実測(融合3頭)
1	8		39.1		実測(融合2頭)
2	1		40.0		実測
2	2		39.1		実測(融合2頭)
2	3		38.8		実測(融合4頭)
2	4		38.8		実測(融合4頭)
2	5		38.8		実測(融合4頭)
2	6		39.1		実測(融合2頭)
2	7		38.2		実測(融合2頭)
2	8		38.2		実測(融合2頭)
2	9		38.8		実測(融合4頭)
3	1		39.1		実測(融合2頭)
3	2		39.9		実測(融合2頭)
3	3		39.6		実測(融合2頭)
3	4		39.1		実測(融合2頭)
3	5		39.6		実測(融合2頭)
3	6		39.9		実測(融合2頭)
3	7		40.0		実測
3	8		39.5		実測
4	1		38.6		実測(融合3頭)
4	2		39.3		実測(融合3頭)
4	3		39.8		実測
4	4		38.6		実測(融合3頭)
4	5		39.5		実測
4	6		39.3		実測(融合3頭)
4	7		39.3		実測(融合3頭)
4	8		38.6		実測(融合3頭)
5	1		38.7		実測
5	2		39.0		実測(融合4頭)
5	3		39.7		実測(融合4頭)
5	4		39.9		実測
5	5		39.7		実測(融合4頭)
5	6		39.0		実測(融合4頭)
5	7		39.7		実測(融合4頭)
5	8		39.0		実測(融合4頭)
5	9		39.7		実測(融合4頭)
5	10		39.0		実測(融合4頭)
6	1		38.5		実測(融合2頭)
6	2		38.2		実測
6	3		38.5		実測(融合2頭)
6	4		39.1		実測(融合2頭)
6	5		39.5		実測
6	6		38.9		実測
6	7		39.1		実測(融合2頭)
6	8		38.7		実測(融合2頭)
6	9		38.7		実測(融合2頭)
6	10		40.2		実測
7	1		40.2		実測(融合4頭)
7	2		40.2		実測(融合4頭)
7	3		40.5		実測
7	4		40.2		実測(融合4頭)
7	5		40.2		実測(融合4頭)
7	6		40.0		実測
7	7		39.4		実測
7	8		39.7		実測
8	1		39.0		実測(融合2頭)
8	2		38.9		実測(融合2頭)
8	3		39.3		実測(融合2頭)
8	4		38.9		実測(融合2頭)
8	5		39.6		実測
8	6		38.4		実測(融合2頭)
8	7		39.0		実測(融合2頭)
8	8		39.3		実測(融合2頭)
8	9		38.4		実測(融合2頭)
8	10		39.5		実測
9	1		38.0		実測(融合3頭)
9	2		38.6		実測(融合4頭)
9	3		39.0		実測(融合2頭)
9	4		38.6		実測(融合4頭)
9	5		40.0		実測
9	6		40.4		実測
9	7		38.0		実測(融合3頭)
9	8		38.6		実測(融合4頭)
9	9		38.6		実測(融合4頭)
9	10		39.0		実測(融合2頭)
9	11		38.0		実測(融合3頭)
11	1		39.5		実測(融合5頭)
11	2		40.1		実測(融合2頭)
11	3		38.8		実測(融合3頭)
11	4		40.9		実測
11	5		39.5		実測(融合5頭)
11	6		39.5		実測(融合5頭)
11	7		41.7		実測
11	8		39.5		実測(融合5頭)
11	9		38.8		実測(融合3頭)
11	10		38.8		実測(融合3頭)
11	11		39.5		実測(融合5頭)
11	12		40.1		実測(融合2頭)
