レース	馬番	馬名	前半3F	向正面	出自
1	1		42.5		推定
1	2		41.8		推定
1	3		41.4		推定
1	4		41.8		推定
1	5		42.3		推定
1	7		40.9		推定
1	8		41.7		推定
1	9		40.4		推定
1	10		40.6		推定
1	11		40.7		推定
2	1		40.9		推定
2	2		40.4		推定
2	3		41.9		推定
2	4		38.6		推定
2	5		41.3		推定
2	6		41.1		推定
2	7		41.1		推定
2	8		38.9		推定
2	9		40.1		推定
3	1		41.0		推定
3	2		40.8		推定
3	3		42.3		推定
3	4		40.0		推定
3	5		40.2		推定
3	6		40.8		推定
3	7		41.7		推定
3	8		41.0		推定
3	9		40.5		推定
4	1		42.4		推定
4	2		40.5		推定
4	3		41.8		推定
4	4		41.2		推定
4	5		42.1		推定
4	6		41.8		推定
4	7		41.2		推定
4	8		41.0		推定
5	1		41.5		推定
5	2		41.5		推定
5	3		40.0		推定
5	4		41.1		推定
5	5		41.2		推定
5	6		40.3		推定
5	7		40.1		推定
5	8		40.5		推定
6	1		39.5		推定
6	2		38.8		推定
6	3		39.8		推定
6	4		39.5		推定
6	5		40.3		推定
6	6		39.3		推定
6	7		40.5		推定
6	8		39.6		推定
6	9		40.2		推定
7	1		41.7		推定
7	2		41.4		推定
7	3		40.7		推定
7	4		41.1		推定
7	5		40.7		推定
7	6		42.2		推定
7	7		40.7		推定
7	8		42.1		推定
7	9		41.2		推定
7	10		40.7		推定
8	1		41.5		推定
8	2		40.4		推定
8	3		40.5		推定
8	4		41.2		推定
8	5		39.9		推定
8	6		39.5		推定
8	7		39.9		推定
8	8		40.5		推定
8	9		40.6		推定
8	10		40.4		推定
8	11		39.6		推定
8	12		39.8		推定
