レース	馬番	馬名	前半3F	向正面	出自
1	1		39.0		推定
1	2		40.0		推定
1	3		40.1		推定
1	4		40.5		推定
1	5		39.4		推定
1	6		39.5		推定
1	7		41.4		推定
1	8		39.5		推定
1	9		39.5		推定
2	1		40.0		実測(融合3頭)
2	2		40.1		実測
2	3		40.0		実測(融合3頭)
2	4		39.3		実測(融合3頭)
2	5		39.3		実測(融合3頭)
2	6		39.3		実測(融合3頭)
2	7		40.0		実測(融合3頭)
3	1		40.3		実測(融合2頭)
3	2		39.3		実測(融合2頭)
3	3		40.8		実測
3	4		41.0		実測
3	5		40.3		実測(融合2頭)
3	6		40.1		実測(融合2頭)
3	7		39.3		実測(融合2頭)
3	8		39.8		実測(融合3頭)
3	9		40.1		実測(融合2頭)
3	10		39.8		実測(融合3頭)
3	11		39.8		実測(融合3頭)
4	1		41.8		実測(融合2頭)
4	2		41.8		実測(融合2頭)
4	3		42.7		実測(融合4頭)
4	4		41.3		実測(融合2頭)
4	5		42.7		実測(融合4頭)
4	6		42.7		実測(融合4頭)
4	7		42.7		実測(融合4頭)
4	8		41.3		実測(融合2頭)
4	9		43.3		実測
5	1		41.1		推定
5	2		39.2		推定
5	3		39.7		推定
5	5		40.4		推定
5	6		40.6		推定
5	7		39.8		推定
5	8		40.2		推定
5	9		40.9		推定
5	10		39.7		推定
5	11		39.3		推定
6	1		37.6		実測(融合2頭)
6	2		38.1		実測(融合3頭)
6	3		38.1		実測(融合3頭)
6	4		38.4		実測(融合2頭)
6	5		38.1		実測(融合3頭)
6	6		41.5		実測
6	7		37.6		実測(融合2頭)
6	8		38.5		実測
6	9		38.4		実測(融合2頭)
6	10		41.2		実測
6	11		38.6		実測
7	1		39.9		実測(融合3頭)
7	2		40.8		実測
7	3		40.5		実測
7	4		39.9		実測(融合3頭)
7	5		41.1		実測
7	6		39.5		実測(融合2頭)
7	7		39.5		実測(融合2頭)
7	8		39.9		実測(融合3頭)
8	1		40.4		実測
8	2		40.5		実測(融合2頭)
8	3		39.8		実測(融合3頭)
8	4		39.4		実測
8	5		39.8		実測(融合3頭)
8	6		38.9		実測
8	7		39.8		実測(融合3頭)
8	8		40.5		実測(融合2頭)
9	1		39.8		実測(融合6頭)
9	2		39.8		実測(融合6頭)
9	3		39.8		実測(融合6頭)
9	4		41.2		実測
9	5		39.8		実測(融合6頭)
9	6		39.8		実測(融合6頭)
9	7		40.9		実測(融合2頭)
9	8		39.8		実測(融合6頭)
9	9		40.9		実測(融合2頭)
9	10		39.6		実測(融合2頭)
9	11		39.6		実測(融合2頭)
9	12		39.2		実測
