レース	馬番	馬名	前半3F	向正面	出自
1	1		39.6		推定
1	2		39.4		推定
1	3		38.2		推定
1	4		38.5		推定
1	5		39.2		推定
1	6		39.5		推定
1	7		39.2		推定
1	8		38.4		推定
1	9		38.6		推定
1	10		40.1		推定
2	1		39.0		推定
2	2		40.7		推定
2	3		39.8		推定
2	4		40.2		推定
2	5		41.1		推定
2	6		39.1		推定
2	7		39.4		推定
2	9		39.4		推定
2	10		39.7		推定
2	12		40.1		推定
3	1		39.1		推定
3	2		39.1		推定
3	3		40.2		推定
3	4		40.2		推定
3	5		40.5		推定
3	6		40.7		推定
3	7		40.5		推定
3	8		39.4		推定
3	9		40.4		推定
3	10		39.3		推定
3	11		39.6		推定
3	12		40.5		推定
4	1		40.2		実測
4	2		39.6		実測(融合2頭)
4	3		39.8		実測
4	4		40.4		実測
4	5		41.5		実測(融合2頭)
4	6		39.6		実測(融合2頭)
4	7		41.5		実測(融合2頭)
4	8		40.9		実測(融合3頭)
4	9		40.9		実測(融合3頭)
4	10		40.9		実測(融合3頭)
4	11		41.3		実測
5	1		39.2		実測
5	2		40.7		実測
5	3		39.4		実測(融合2頭)
5	4		39.8		実測(融合2頭)
5	5		40.2		実測(融合2頭)
5	6		40.2		実測(融合2頭)
5	7		39.8		実測(融合2頭)
5	8		39.4		実測(融合2頭)
6	1		39.0		実測(融合2頭)
6	2		39.2		実測(融合4頭)
6	3		39.2		実測(融合4頭)
6	4		40.6		実測
6	5		41.7		実測
6	6		40.4		実測(融合2頭)
6	7		39.2		実測(融合4頭)
6	8		39.2		実測(融合4頭)
6	9		40.4		実測(融合2頭)
6	10		38.8		実測(融合2頭)
6	11		38.8		実測(融合2頭)
6	12		39.0		実測(融合2頭)
7	1		39.2		推定
7	2		38.1		推定
7	3		38.0		推定
7	4		39.4		推定
7	5		39.8		推定
7	6		38.5		推定
7	7		38.6		推定
7	8		39.6		推定
7	10		38.5		推定
7	11		38.1		推定
7	12		39.0		推定
8	1		39.0		実測(融合2頭)
8	2		38.3		実測(融合4頭)
8	3		38.3		実測(融合4頭)
8	4		39.2		実測(融合2頭)
8	5		39.0		実測(融合2頭)
8	6		38.3		実測(融合4頭)
8	7		40.0		実測(融合2頭)
8	8		39.8		実測
8	9		40.0		実測(融合2頭)
8	10		38.3		実測(融合4頭)
8	11		39.2		実測(融合2頭)
9	1		39.6		実測(融合2頭)
9	2		40.2		実測(融合3頭)
9	3		40.2		実測(融合3頭)
9	4		40.7		実測
9	5		40.5		実測(融合2頭)
9	6		39.9		実測
9	7		39.4		実測
9	8		39.2		実測(融合2頭)
9	9		40.2		実測(融合3頭)
9	10		39.2		実測(融合2頭)
9	11		40.5		実測(融合2頭)
9	12		39.6		実測(融合2頭)
10	1		41.0		推定
10	2		39.0		推定
10	3		38.9		推定
10	4		39.7		推定
10	5		39.1		推定
10	6		39.3		推定
10	7		38.9		推定
10	8		39.1		推定
10	9		39.3		推定
10	10		39.0		推定
10	11		38.9		推定
10	12		38.6		推定
