レース	馬番	馬名	前半3F	向正面	出自
1	1		39.4		実測(旧)
1	2		40.1		実測(旧)
1	3		38.3		実測(旧)
1	4		38.1		実測(旧)
1	5		38.6		実測(旧)
1	6		38.7		実測(旧)
1	7		37.4		実測(旧)
1	8		38.1		実測(旧)
1	9		37.5		推定
2	2		38.7		実測(旧)
2	3		39.2		実測(旧)
2	4		38.4		実測(旧)
2	5		38.2		実測(旧)
2	6		39.8		実測(旧)
2	7		39.2		実測(旧)
2	8		39.0		実測(旧)
2	9		38.7		実測(旧)
2	10		39.0		推定
3	1		37.6		推定
3	2		41.0		実測(旧)
3	3		37.5		実測(旧)
3	4		40.5		実測(旧)
3	5		38.0		実測(旧)
3	6		40.0		実測(旧)
3	7		39.0		実測(旧)
3	8		38.2		推定
3	9		39.7		実測(旧)
3	10		37.5		推定
4	1		38.9		実測(旧)
4	2		40.7		実測(旧)
4	3		38.5		実測(旧)
4	4		39.3		実測(旧)
4	5		39.5		実測(旧)
4	6		40.2		実測(旧)
4	7		38.9		実測(旧)
4	8		41.1		実測(旧)
5	1		39.6		実測(旧)
5	2		39.4		実測(旧)
5	3		40.4		実測(旧)
5	4		39.1		実測(旧)
5	5		40.2		実測(旧)
5	6		40.6		実測(旧)
5	7		39.7		実測(旧)
5	9		39.3		実測(旧)
6	1		39.1		実測(旧)
6	2		40.6		実測(旧)
6	3		40.0		実測(旧)
6	4		40.2		実測(旧)
6	5		41.4		実測(旧)
6	6		39.8		実測(旧)
6	7		40.1		実測(旧)
6	8		39.5		実測(旧)
6	9		39.9		実測(旧)
6	10		40.4		実測(旧)
7	1		39.2		実測(旧)
7	2		38.9		実測(旧)
7	3		38.0		実測(旧)
7	4		39.1		実測(旧)
7	5		39.8		実測(旧)
7	6		38.2		実測(旧)
7	7		38.7		実測(旧)
7	8		39.5		実測(旧)
7	9		39.6		実測(旧)
7	10		39.3		実測(旧)
7	11		39.6		実測(旧)
8	1		38.0		実測(旧)
8	2		39.3		実測(旧)
8	3		38.3		実測(旧)
8	4		38.7		実測(旧)
8	5		38.7		実測(旧)
8	6		38.0		実測(旧)
8	7		38.4		実測(旧)
8	8		38.0		実測(旧)
8	9		38.4		実測(旧)
9	1		39.5		実測(旧)
9	2		39.4		実測(旧)
9	3		39.4		実測(旧)
9	4		39.5		実測(旧)
9	5		39.4		実測(旧)
9	6		39.5		実測(旧)
9	7		40.3		実測(旧)
9	8		39.1		実測(旧)
9	9		38.8		実測(旧)
9	10		38.8		実測(旧)
9	11		39.1		実測(旧)
10	1		40.4		実測(旧)
10	2		38.0		実測(旧)
10	3		39.7		実測(旧)
10	4		39.2		実測(旧)
10	5		38.6		実測(旧)
10	6		39.4		実測(旧)
10	7		38.6		実測(旧)
10	8		37.6		実測(旧)
10	9		38.4		実測(旧)
10	10		39.9		実測(旧)
11	1		39.8		実測(旧)
11	2		40.2		実測(旧)
11	3		38.9		実測(旧)
11	4		39.0		実測(旧)
11	5		39.2		実測(旧)
11	6		39.9		実測(旧)
11	7		39.2		実測(旧)
11	8		39.9		実測(旧)
11	9		40.2		実測(旧)
11	10		40.7		実測(旧)
11	11		38.6		実測(旧)
11	12		38.9		実測(旧)
