レース	馬番	馬名	前半3F	向正面	出自
1	1		41.8		推定
1	2		42.9		推定
1	3		43.4		推定
1	4		42.3		推定
1	5		43.1		推定
1	6		41.7		推定
1	7		42.1		推定
1	8		42.9		推定
1	9		41.6		推定
1	10		41.5		推定
2	1		39.0		実測(融合4頭)
2	2		39.0		実測(融合4頭)
2	3		39.6		実測(融合2頭)
2	4		38.6		実測(融合2頭)
2	5		38.6		実測(融合2頭)
2	6		39.0		実測(融合4頭)
2	7		39.6		実測(融合2頭)
2	8		40.0		実測
2	9		39.0		実測(融合4頭)
3	1		41.2		推定
3	2		41.2		推定
3	3		41.5		推定
3	4		40.7		推定
3	5		41.2		推定
3	6		39.8		推定
3	7		40.2		推定
3	8		40.0		推定
3	9		40.1		推定
3	10		41.2		推定
4	1		39.9		実測(融合4頭)
4	2		39.2		実測(融合3頭)
4	3		39.9		実測(融合4頭)
4	4		39.9		実測(融合4頭)
4	5		39.2		実測(融合3頭)
4	6		40.2		実測(融合2頭)
4	7		39.9		実測(融合4頭)
4	8		39.2		実測(融合3頭)
4	9		40.6		実測
4	10		40.2		実測(融合2頭)
5	1		40.6		推定
5	2		40.3		推定
5	3		41.0		推定
5	4		39.1		推定
5	5		39.7		推定
5	6		39.4		推定
5	7		39.8		推定
5	8		38.9		推定
5	9		40.0		推定
5	10		39.3		推定
5	11		39.0		推定
5	12		39.3		推定
6	1		40.4		実測(融合3頭)
6	2		40.4		実測(融合3頭)
6	3		41.3		実測
6	4		39.9		実測(融合2頭)
6	5		41.1		実測(融合3頭)
6	6		41.1		実測(融合3頭)
6	7		40.6		実測(融合3頭)
6	8		40.4		実測(融合3頭)
6	9		40.6		実測(融合3頭)
6	10		40.6		実測(融合3頭)
6	11		41.1		実測(融合3頭)
6	12		39.9		実測(融合2頭)
7	1		39.4		実測(融合4頭)
7	2		39.9		実測
7	3		40.2		実測
7	4		38.6		実測
7	5		39.4		実測(融合4頭)
7	6		39.0		実測(融合3頭)
7	7		39.0		実測(融合3頭)
7	8		39.0		実測(融合3頭)
7	9		40.5		実測
7	10		39.4		実測(融合4頭)
7	11		39.4		実測(融合4頭)
8	1		39.5		実測(融合5頭)
8	2		40.4		実測
8	3		39.5		実測(融合5頭)
8	4		39.5		実測(融合5頭)
8	5		39.5		実測(融合5頭)
8	6		38.6		実測(融合4頭)
8	7		38.6		実測(融合4頭)
8	8		38.6		実測(融合4頭)
8	9		39.5		実測(融合5頭)
8	10		40.1		実測
8	11		38.6		実測(融合4頭)
9	3		37.0		実測(融合3頭)
9	4		37.0		実測(融合3頭)
9	5		38.1		実測(融合3頭)
9	6		38.1		実測(融合3頭)
9	7		37.0		実測(融合3頭)
9	8		38.1		実測(融合3頭)
9	9		39.4		実測
10	1		40.0		推定
10	2		39.8		推定
10	3		40.3		推定
10	4		40.4		推定
10	5		40.4		推定
10	6		39.8		推定
10	7		39.3		推定
10	8		39.4		推定
10	9		39.8		推定
10	10		38.9		推定
10	11		40.6		推定
10	12		39.0		推定
