レース	馬番	馬名	前半3F	向正面	出自
1	1		39.0		推定
1	2		41.0		推定
1	3		39.8		推定
1	4		39.1		推定
1	5		39.4		推定
1	6		38.4		推定
1	7		40.0		推定
1	8		40.4		推定
1	9		38.6		推定
1	10		41.5		推定
1	11		38.5		推定
2	1		42.5		実測(融合2頭)
2	2		41.2		実測(融合2頭)
2	3		42.2		実測
2	4		42.5		実測(融合2頭)
2	5		40.3		実測(融合2頭)
2	6		41.1		実測
2	7		40.3		実測(融合2頭)
2	8		41.2		実測(融合2頭)
3	1		43.0		実測(融合2頭)
3	2		41.7		実測
3	3		43.0		実測(融合2頭)
3	4		41.2		実測
3	5		41.0		実測
3	6		42.8		実測
3	7		40.8		実測(融合2頭)
3	8		40.8		実測(融合2頭)
4	1		40.9		実測(融合2頭)
4	2		40.9		実測(融合2頭)
4	3		40.4		実測
4	4		40.1		実測(融合4頭)
4	5		40.1		実測(融合4頭)
4	6		40.1		実測(融合4頭)
4	7		39.7		実測
4	8		40.1		実測(融合4頭)
5	1		40.3		推定
5	2		39.0		推定
5	3		38.9		推定
5	4		38.5		推定
5	5		39.4		推定
5	6		39.8		推定
5	7		39.2		推定
5	8		38.6		推定
6	1		40.5		実測
6	2		40.0		実測(融合2頭)
6	3		39.3		実測(融合2頭)
6	4		40.2		実測(融合3頭)
6	5		40.0		実測(融合2頭)
6	6		40.2		実測(融合3頭)
6	7		40.2		実測(融合3頭)
6	8		39.8		実測(融合2頭)
6	9		39.8		実測(融合2頭)
6	10		39.3		実測(融合2頭)
7	1		38.5		推定
7	2		39.8		推定
7	3		39.4		推定
7	4		39.1		推定
7	5		38.4		推定
7	6		39.5		推定
7	7		38.5		推定
7	8		39.0		推定
7	9		38.0		推定
7	10		39.0		推定
7	11		38.4		推定
8	1		39.7		実測(融合2頭)
8	2		40.5		実測(融合4頭)
8	3		39.7		実測(融合2頭)
8	4		40.1		実測(融合2頭)
8	5		40.5		実測(融合4頭)
8	6		40.5		実測(融合4頭)
8	7		40.1		実測(融合2頭)
8	8		40.5		実測(融合4頭)
8	9		40.9		実測
9	1		41.0		実測
9	2		39.9		実測
9	3		42.1		実測
9	4		38.0		実測(融合5頭)
9	5		38.0		実測(融合5頭)
9	6		38.0		実測(融合5頭)
9	7		38.0		実測(融合5頭)
9	8		38.0		実測(融合5頭)
9	9		41.9		実測
10	1		39.2		実測(融合2頭)
10	2		39.9		実測
10	3		40.5		実測(融合3頭)
10	4		40.5		実測(融合3頭)
10	5		40.5		実測(融合3頭)
10	6		39.2		実測(融合2頭)
10	7		40.1		実測
10	8		39.6		実測
11	1		39.9		実測(融合4頭)
11	2		39.3		実測(融合2頭)
11	3		39.9		実測(融合4頭)
11	4		40.7		実測
11	5		39.3		実測(融合2頭)
11	6		40.2		実測(融合3頭)
11	7		40.5		実測(融合2頭)
11	8		39.9		実測(融合4頭)
11	9		39.9		実測(融合4頭)
11	10		40.5		実測(融合2頭)
11	11		40.2		実測(融合3頭)
11	12		40.2		実測(融合3頭)
