レース	馬番	馬名	前半3F	向正面	出自
1	1		40.3		推定
1	2		40.9		推定
1	3		41.1		推定
1	4		40.0		推定
1	5		38.8		推定
1	7		40.8		推定
1	8		38.9		推定
2	1		40.1		推定
2	2		40.6		推定
2	3		40.0		推定
2	4		39.3		推定
2	5		40.6		推定
2	6		41.0		推定
2	7		39.5		推定
2	8		39.8		推定
3	1		40.4		推定
3	2		41.4		推定
3	3		40.2		推定
3	4		39.5		推定
3	5		40.9		推定
3	6		39.6		推定
3	7		40.8		推定
3	8		39.8		推定
3	9		40.3		推定
3	10		40.9		推定
4	1		41.0		実測(融合2頭)
4	2		40.7		実測(融合4頭)
4	3		40.7		実測(融合4頭)
4	4		40.7		実測(融合4頭)
4	5		41.5		実測
4	6		40.7		実測(融合4頭)
4	7		40.1		実測(融合2頭)
4	8		41.0		実測(融合2頭)
4	9		40.1		実測(融合2頭)
5	1		41.3		推定
5	2		40.0		推定
5	3		40.8		推定
5	4		40.5		推定
5	5		40.1		推定
5	6		41.0		推定
5	7		41.7		推定
5	8		41.1		推定
5	9		41.8		推定
5	10		41.4		推定
5	11		41.9		推定
5	12		41.6		推定
6	1		39.9		実測(融合2頭)
6	2		40.9		実測(融合3頭)
6	3		40.3		実測(融合2頭)
6	4		40.3		実測(融合2頭)
6	5		41.4		実測
6	6		40.6		実測(融合2頭)
6	7		39.9		実測(融合2頭)
6	8		40.9		実測(融合3頭)
6	9		40.6		実測(融合2頭)
6	10		40.9		実測(融合3頭)
6	11		42.0		実測
8	1		41.4		推定
8	2		40.8		推定
8	3		40.4		推定
8	4		42.5		推定
8	5		41.8		推定
8	6		41.1		推定
8	7		41.4		推定
8	8		40.7		推定
8	9		41.2		推定
8	10		41.0		推定
8	11		40.4		推定
8	12		40.4		推定
11	1		42.0		推定
11	2		40.0		推定
11	3		40.1		推定
11	4		41.6		推定
11	5		39.6		推定
11	6		41.0		推定
11	7		41.1		推定
11	8		40.6		推定
11	9		41.0		推定
11	10		39.6		推定
11	11		40.0		推定
11	12		39.9		推定
