レース	馬番	馬名	前半3F	向正面	出自
1	1		41.7		推定
1	2		41.5		推定
1	3		41.4		推定
1	4		41.2		推定
1	5		43.4		推定
1	6		42.4		推定
1	7		43.5		推定
1	8		42.2		推定
1	9		41.7		推定
1	10		41.1		推定
2	1		39.3		実測(融合5頭)
2	2		38.6		実測(融合3頭)
2	3		39.8		実測(融合2頭)
2	4		39.8		実測(融合2頭)
2	5		38.6		実測(融合3頭)
2	6		39.3		実測(融合5頭)
2	7		39.3		実測(融合5頭)
2	8		38.6		実測(融合3頭)
2	9		39.3		実測(融合5頭)
2	10		40.2		実測
2	11		39.3		実測(融合5頭)
3	1		41.9		推定
3	2		41.1		推定
3	3		41.6		推定
3	4		41.4		推定
3	5		40.5		推定
3	7		41.6		推定
3	8		40.9		推定
3	9		40.4		推定
4	1		41.3		推定
4	2		42.8		推定
4	4		40.9		推定
4	5		41.9		推定
4	6		40.6		推定
4	7		40.6		推定
4	8		40.6		推定
4	9		40.5		推定
4	10		40.7		推定
5	1		39.7		推定
5	2		39.0		推定
5	3		40.3		推定
5	4		39.3		推定
5	5		39.7		推定
5	6		39.9		推定
5	7		39.7		推定
5	8		39.4		推定
5	9		40.1		推定
6	1		39.5		推定
6	2		39.4		推定
6	3		39.5		推定
6	4		39.0		推定
6	5		40.0		推定
6	6		39.8		推定
6	7		39.2		推定
6	8		38.2		推定
7	1		41.2		推定
7	2		41.9		推定
7	3		40.5		推定
7	4		39.2		推定
7	5		37.9		推定
7	6		38.2		推定
7	7		39.2		推定
7	8		38.8		推定
7	9		38.6		推定
7	10		38.9		推定
8	1		38.8		推定
8	2		39.6		推定
8	3		39.3		推定
8	5		38.4		推定
8	6		38.8		推定
8	7		38.6		推定
9	1		39.8		推定
9	2		39.5		推定
9	3		39.2		推定
9	4		39.5		推定
9	5		38.5		推定
9	6		39.1		推定
9	7		38.1		推定
9	8		39.2		推定
9	9		38.4		推定
9	10		40.4		推定
9	11		40.3		推定
9	12		38.5		推定
