レース	馬番	馬名	前半3F	向正面	出自
1	1		40.4		推定
1	2		40.2		推定
1	3		39.1		推定
1	4		41.8		推定
1	5		40.0		推定
1	6		39.1		推定
1	7		39.0		推定
1	8		40.0		推定
2	1		39.0		推定
2	3		39.9		推定
2	4		40.8		推定
2	5		41.1		推定
2	6		41.4		推定
2	7		39.9		推定
2	8		39.8		推定
2	9		39.0		推定
2	10		41.1		推定
3	1		40.8		実測
3	2		40.1		実測(融合2頭)
3	3		39.8		実測(融合3頭)
3	4		40.5		実測
3	5		39.9		実測(融合2頭)
3	6		39.8		実測(融合3頭)
3	7		39.8		実測(融合3頭)
3	8		39.2		実測(融合2頭)
3	9		39.9		実測(融合2頭)
3	10		40.1		実測(融合2頭)
3	11		39.2		実測(融合2頭)
5	1		39.9		推定
5	2		39.1		推定
5	3		39.1		推定
5	4		39.5		推定
5	5		39.1		推定
5	6		39.6		推定
5	7		39.5		推定
5	8		39.4		推定
5	9		39.1		推定
5	10		39.4		推定
6	1		37.8		推定
6	2		38.0		推定
6	3		38.9		推定
6	4		39.8		推定
6	5		40.0		推定
6	6		39.4		推定
6	7		39.5		推定
6	8		39.0		推定
6	9		39.2		推定
6	10		39.1		推定
7	1		39.6		推定
7	2		40.5		推定
7	3		39.4		推定
7	4		40.5		推定
7	5		39.4		推定
7	6		40.0		推定
7	7		39.5		推定
7	8		40.9		推定
7	9		39.1		推定
7	10		40.9		推定
7	11		39.4		推定
8	1		39.2		推定
8	2		40.5		推定
8	3		40.4		推定
8	4		39.6		推定
8	5		41.1		推定
8	6		39.1		推定
8	7		39.3		推定
8	8		39.5		推定
8	9		39.8		推定
9	1		40.0		推定
9	2		39.9		推定
9	3		39.7		推定
9	4		39.3		推定
9	5		37.5		推定
9	6		39.8		推定
9	7		39.6		推定
9	8		39.9		推定
9	9		39.3		推定
9	10		39.2		推定
9	11		39.3		推定
9	12		37.6		推定
10	1		39.8		推定
10	2		39.2		推定
10	3		38.6		推定
10	4		39.2		推定
10	5		40.5		推定
10	6		39.2		推定
10	7		38.3		推定
10	8		38.5		推定
10	9		38.7		推定
10	10		39.9		推定
10	11		39.3		推定
10	12		39.8		推定
11	1		40.2		推定
11	2		39.4		推定
11	3		39.9		推定
11	4		39.6		推定
11	5		40.8		推定
11	6		39.3		推定
11	7		39.8		推定
11	8		39.9		推定
11	9		38.7		推定
11	10		39.7		推定
11	11		39.0		推定
11	12		39.8		推定
