レース	馬番	馬名	前半3F	向正面	出自
1	1		38.8		実測(融合3頭)
1	2		39.5		実測(融合3頭)
1	3		40.0		実測
1	4		39.8		実測
1	5		38.8		実測(融合3頭)
1	6		38.8		実測(融合3頭)
1	7		39.5		実測(融合3頭)
1	9		39.5		実測(融合3頭)
2	1		38.2		推定
2	2		38.8		推定
2	3		38.8		推定
2	4		38.5		推定
2	5		38.5		推定
2	6		39.0		推定
2	7		38.6		推定
2	8		37.9		推定
2	9		38.4		推定
2	10		38.8		推定
2	11		38.0		推定
3	1		40.5		推定
3	2		39.8		推定
3	3		39.5		推定
3	4		40.5		推定
3	5		40.0		推定
3	6		40.2		推定
3	7		39.9		推定
3	8		39.6		推定
3	9		39.5		推定
4	1		38.3		推定
4	2		39.5		推定
4	4		38.4		推定
4	5		39.5		推定
4	6		40.1		推定
4	7		39.1		推定
4	8		39.8		推定
4	9		38.8		推定
5	1		39.1		推定
5	2		38.9		推定
5	3		38.6		推定
5	4		39.0		推定
5	5		38.5		推定
5	6		40.2		推定
5	7		38.2		推定
5	8		38.2		推定
5	9		38.4		推定
6	1		40.4		推定
6	2		39.9		推定
6	3		40.4		推定
6	4		40.4		推定
6	5		39.5		推定
6	6		39.9		推定
6	7		38.9		推定
6	8		39.5		推定
6	9		38.9		推定
6	10		38.4		推定
7	1		38.1		実測(融合4頭)
7	2		37.4		実測(融合3頭)
7	3		38.9		実測
7	4		37.4		実測(融合3頭)
7	5		38.7		実測
7	6		38.1		実測(融合4頭)
7	7		38.1		実測(融合4頭)
7	8		37.4		実測(融合3頭)
7	9		38.1		実測(融合4頭)
8	1		36.8		推定
8	2		38.6		推定
8	3		37.6		推定
8	4		37.2		推定
8	5		37.8		推定
8	6		38.0		推定
8	7		37.9		推定
8	8		37.2		推定
8	9		37.5		推定
8	10		37.1		推定
8	11		36.9		推定
9	1		37.9		実測(融合5頭)
9	2		39.4		実測
9	3		38.5		実測(融合2頭)
9	4		37.9		実測(融合5頭)
9	6		37.9		実測(融合5頭)
9	7		37.9		実測(融合5頭)
9	8		38.5		実測(融合2頭)
9	9		38.3		実測
9	10		37.9		実測(融合5頭)
10	1		39.2		推定
10	2		38.6		推定
10	3		38.8		推定
10	4		39.0		推定
10	5		39.5		推定
10	6		39.1		推定
10	7		38.6		推定
10	8		38.9		推定
10	9		38.4		推定
10	10		39.0		推定
10	11		38.4		推定
10	12		38.5		推定
