レース	馬番	馬名	前半3F	向正面	出自
1	1		39.7		推定
1	2		41.0		推定
1	3		40.9		推定
1	4		40.0		推定
1	5		41.3		推定
1	6		41.4		推定
1	7		40.6		推定
1	8		39.5		推定
1	9		39.7		推定
2	1		41.6		推定
2	2		40.5		推定
2	3		41.5		推定
2	4		41.5		推定
2	5		39.5		推定
2	6		40.5		推定
2	7		40.2		推定
2	8		39.5		推定
3	1		40.8		推定
3	2		38.6		推定
3	3		40.7		推定
3	4		40.3		推定
3	5		38.7		推定
3	6		39.5		推定
3	7		38.6		推定
3	8		39.4		推定
3	9		39.0		推定
3	10		39.3		推定
4	1		39.6		実測(融合3頭)
4	2		39.2		実測
4	3		40.1		実測(融合4頭)
4	4		40.1		実測(融合4頭)
4	5		41.5		実測
4	6		40.1		実測(融合4頭)
4	7		40.1		実測(融合4頭)
4	8		39.6		実測(融合3頭)
4	9		39.6		実測(融合3頭)
4	10		39.9		実測
5	1		41.0		実測
5	2		40.9		実測
5	4		42.3		実測
5	5		38.8		実測(融合6頭)
5	6		38.8		実測(融合6頭)
5	7		38.8		実測(融合6頭)
5	8		38.8		実測(融合6頭)
5	9		38.8		実測(融合6頭)
5	10		40.2		実測
5	11		38.8		実測(融合6頭)
6	1		39.1		推定
6	2		40.2		推定
6	3		39.7		推定
6	4		40.7		推定
6	5		39.1		推定
6	6		38.9		推定
6	7		38.8		推定
6	8		39.1		推定
6	9		39.6		推定
7	1		39.8		実測(融合4頭)
7	2		40.5		実測
7	3		39.8		実測(融合4頭)
7	4		39.8		実測(融合4頭)
7	5		39.8		実測(融合4頭)
7	6		39.2		実測(融合2頭)
7	7		39.2		実測(融合2頭)
7	8		40.7		実測
7	9		41.3		実測
8	1		40.2		実測(融合2頭)
8	2		39.5		実測(融合2頭)
8	3		39.9		実測(融合4頭)
8	4		40.5		実測
8	5		40.2		実測(融合2頭)
8	6		39.2		実測
8	7		39.5		実測(融合2頭)
8	8		39.9		実測(融合4頭)
8	9		39.9		実測(融合4頭)
8	10		39.9		実測(融合4頭)
9	1		39.0		実測(融合5頭)
9	2		42.9		実測
9	3		43.4		実測
9	4		39.0		実測(融合5頭)
9	5		39.0		実測(融合5頭)
9	6		43.3		実測
9	7		39.0		実測(融合5頭)
9	8		42.3		実測
9	9		39.0		実測(融合5頭)
10	1		38.4		推定
10	2		38.7		推定
10	3		39.5		推定
10	4		38.2		推定
10	5		38.7		推定
10	6		38.8		推定
10	7		38.1		推定
10	8		38.4		推定
10	9		37.9		推定
11	1		40.7		実測(融合3頭)
11	2		40.2		実測(融合5頭)
11	3		40.2		実測(融合5頭)
11	4		40.7		実測(融合3頭)
11	5		40.2		実測(融合5頭)
11	7		39.6		実測(融合2頭)
11	8		40.2		実測(融合5頭)
11	9		40.7		実測(融合3頭)
11	10		41.1		実測
11	11		40.2		実測(融合5頭)
11	12		39.6		実測(融合2頭)
