レース	馬番	馬名	前半3F	向正面	出自
1	1		41.8		推定
1	2		39.9		推定
1	3		40.0		推定
1	4		40.5		推定
1	5		39.3		推定
1	6		39.8		推定
1	7		40.8		推定
1	8		39.7		推定
1	9		39.0		推定
2	1		39.8		実測(融合2頭)
2	2		39.0		実測(融合2頭)
2	3		41.1		実測
2	4		42.8		実測
2	5		39.8		実測(融合2頭)
2	6		41.9		実測
2	7		39.0		実測(融合2頭)
2	8		42.1		実測
2	9		40.1		実測
3	1		43.0		推定
3	2		42.6		推定
3	3		42.2		推定
3	4		41.2		推定
3	5		41.5		推定
3	6		43.4		推定
3	7		41.6		推定
3	8		41.3		推定
3	9		41.5		推定
4	1		37.8		推定
4	3		38.9		推定
4	4		41.9		推定
4	5		38.8		推定
4	6		39.7		推定
4	7		38.0		推定
4	8		40.4		推定
4	9		38.5		推定
4	10		38.9		推定
4	11		39.8		推定
4	12		39.8		推定
5	1		40.4		推定
5	2		41.4		推定
5	3		39.2		推定
5	4		40.5		推定
5	5		39.8		推定
5	6		39.0		推定
5	7		40.8		推定
5	8		42.1		推定
5	9		38.8		推定
5	10		39.2		推定
6	1		41.0		推定
6	2		42.0		推定
6	3		42.4		推定
6	4		39.9		推定
6	5		40.9		推定
6	7		40.3		推定
6	8		40.0		推定
6	9		42.3		推定
7	1		40.8		推定
7	2		41.0		推定
7	3		41.9		推定
7	4		41.9		推定
7	5		40.8		推定
7	6		42.4		推定
7	7		42.2		推定
7	8		42.0		推定
7	9		41.4		推定
7	10		41.5		推定
8	1		42.0		推定
8	2		42.9		推定
8	3		42.9		推定
8	4		42.4		推定
8	5		42.4		推定
8	6		42.1		推定
8	7		42.3		推定
8	8		43.1		推定
9	1		38.6		推定
9	2		39.4		推定
9	3		39.2		推定
9	4		38.4		推定
9	5		38.4		推定
9	6		39.2		推定
9	7		38.8		推定
9	8		39.1		推定
9	9		39.5		推定
9	10		38.5		推定
10	2		39.2		推定
10	3		40.0		推定
10	4		41.0		推定
10	5		40.0		推定
10	6		39.2		推定
10	7		40.2		推定
11	1		42.5		実測(融合4頭)
11	2		41.1		実測(融合2頭)
11	3		42.0		実測
11	4		42.2		実測
11	5		41.8		実測(融合3頭)
11	6		41.8		実測(融合3頭)
11	7		41.8		実測(融合3頭)
11	8		42.5		実測(融合4頭)
11	9		42.5		実測(融合4頭)
11	10		41.1		実測(融合2頭)
11	11		42.5		実測(融合4頭)
