レース	馬番	馬名	前半3F	向正面	出自
1	1		38.9		実測
1	2		40.2		実測(融合2頭)
1	3		42.1		実測
1	4		40.2		実測(融合2頭)
1	5		39.1		実測(融合2頭)
1	6		38.2		実測
1	7		39.1		実測(融合2頭)
1	8		39.6		実測
1	10		42.7		実測
1	11		41.5		実測
2	1		40.6		推定
2	2		39.9		推定
2	3		40.2		推定
2	4		41.1		推定
2	5		40.2		推定
2	6		40.0		推定
2	7		40.7		推定
2	8		39.5		推定
2	9		39.6		推定
2	10		40.6		推定
3	1		40.0		推定
3	2		39.0		推定
3	3		39.2		推定
3	4		38.9		推定
3	5		39.0		推定
3	6		40.5		推定
3	7		39.2		推定
3	8		40.0		推定
3	9		41.5		推定
3	10		39.6		推定
3	11		39.5		推定
4	1		39.9		推定
4	2		38.8		推定
4	3		40.2		推定
4	4		40.4		推定
4	5		39.7		推定
4	6		39.4		推定
4	7		39.9		推定
4	8		39.7		推定
4	9		39.0		推定
4	10		39.6		推定
4	11		39.2		推定
4	12		39.2		推定
5	1		39.6		実測(融合5頭)
5	2		38.5		実測(融合5頭)
5	3		39.6		実測(融合5頭)
5	4		39.8		実測
5	5		40.2		実測
5	6		39.6		実測(融合5頭)
5	7		39.6		実測(融合5頭)
5	8		39.6		実測(融合5頭)
5	9		38.5		実測(融合5頭)
5	10		38.5		実測(融合5頭)
5	11		38.5		実測(融合5頭)
5	12		38.5		実測(融合5頭)
6	1		39.2		推定
6	2		37.5		推定
6	3		42.0		推定
6	4		38.3		推定
6	5		40.0		推定
6	6		38.4		推定
6	7		38.7		推定
6	8		38.7		推定
6	9		38.8		推定
6	10		38.3		推定
6	11		40.3		推定
6	12		39.8		推定
7	1		39.0		推定
7	2		38.5		推定
7	3		40.1		推定
7	4		40.4		推定
7	5		39.0		推定
7	6		38.8		推定
7	7		41.0		推定
7	8		40.0		推定
7	9		40.0		推定
7	10		38.4		推定
8	1		41.0		推定
8	2		38.9		推定
8	3		38.4		推定
8	4		40.8		推定
8	5		39.2		推定
8	6		38.9		推定
8	7		42.5		推定
8	8		39.0		推定
8	9		40.5		推定
8	10		38.5		推定
8	11		40.0		推定
9	1		39.4		実測(融合3頭)
9	2		39.8		実測(融合3頭)
9	3		39.4		実測(融合3頭)
9	4		39.8		実測(融合3頭)
9	5		39.8		実測(融合3頭)
9	6		40.0		実測
9	7		38.9		実測(融合2頭)
9	8		38.9		実測(融合2頭)
9	9		39.4		実測(融合3頭)
10	1		39.1		実測
10	2		40.0		実測
10	3		39.4		実測(融合3頭)
10	4		39.9		実測(融合3頭)
10	5		39.9		実測(融合3頭)
10	6		39.4		実測(融合3頭)
10	7		39.4		実測(融合3頭)
10	8		39.9		実測(融合3頭)
11	1		40.0		推定
11	2		39.2		推定
11	3		39.9		推定
11	4		39.5		推定
11	5		39.2		推定
11	6		39.0		推定
11	7		39.7		推定
11	8		39.3		推定
11	9		39.1		推定
11	10		38.9		推定
11	11		39.4		推定
11	12		39.2		推定
