レース	馬番	馬名	前半3F	向正面	出自
1	1		42.0		実測
1	2		41.2		実測(融合3頭)
1	3		41.2		実測(融合3頭)
1	4		41.2		実測(融合3頭)
1	5		40.8		実測(融合3頭)
1	7		40.8		実測(融合3頭)
1	8		40.5		実測
1	9		40.8		実測(融合3頭)
2	1		41.6		実測
2	2		42.3		実測
2	3		41.4		実測
2	4		40.8		実測(融合3頭)
2	5		40.8		実測(融合3頭)
2	6		41.8		実測(融合2頭)
2	7		40.8		実測(融合3頭)
2	8		41.8		実測(融合2頭)
3	3		39.6		推定
3	4		41.3		推定
3	5		40.4		推定
3	6		41.5		推定
3	7		42.8		推定
3	8		40.3		推定
3	9		39.7		推定
3	10		42.8		推定
4	1		41.9		実測(融合4頭)
4	2		41.9		実測(融合4頭)
4	3		41.9		実測(融合4頭)
4	4		42.7		実測
4	5		42.4		実測
4	7		41.9		実測(融合4頭)
4	8		41.4		実測(融合2頭)
4	9		41.4		実測(融合2頭)
5	1		41.1		推定
5	2		41.0		推定
5	3		38.8		推定
5	4		39.0		推定
5	5		42.9		推定
5	6		42.3		推定
5	7		42.5		推定
5	8		39.3		推定
5	9		42.4		推定
5	10		43.0		推定
6	2		39.6		推定
6	3		39.3		推定
6	4		39.7		推定
6	6		39.1		推定
6	7		39.5		推定
6	8		39.3		推定
7	1		39.6		推定
7	2		39.4		推定
7	3		40.4		推定
7	4		40.1		推定
7	5		40.0		推定
7	6		39.1		推定
7	7		39.6		推定
7	8		39.2		推定
7	9		39.5		推定
8	1		40.0		推定
8	2		38.9		推定
8	4		38.7		推定
8	5		39.3		推定
8	6		38.3		推定
8	7		39.6		推定
8	8		40.1		推定
8	9		38.2		推定
8	10		38.6		推定
8	11		38.2		推定
9	1		39.7		推定
9	2		38.2		推定
9	3		39.0		推定
9	4		39.3		推定
9	6		37.5		推定
9	7		40.3		推定
9	8		37.8		推定
10	1		38.4		推定
10	2		38.9		推定
10	3		40.3		推定
10	4		39.6		推定
10	6		40.0		推定
10	7		38.8		推定
10	8		39.3		推定
10	9		38.1		推定
10	10		38.4		推定
11	1		38.8		推定
11	2		39.6		推定
11	3		40.5		推定
11	4		39.8		推定
11	5		38.8		推定
11	6		37.9		推定
11	7		39.1		推定
11	8		39.8		推定
11	9		39.4		推定
11	10		38.2		推定
11	11		38.4		推定
11	12		39.1		推定
