レース	馬番	馬名	前半3F	向正面	出自
1	1		39.8		推定
1	2		40.5		推定
1	3		39.0		推定
1	4		40.0		推定
1	5		38.9		推定
1	6		39.8		推定
1	7		39.0		推定
1	8		39.4		推定
1	9		39.0		推定
1	10		39.6		推定
1	11		40.6		推定
2	1		39.0		推定
2	2		40.5		推定
2	3		39.5		推定
2	4		41.0		推定
2	5		38.5		推定
2	6		38.1		推定
2	7		38.4		推定
2	8		40.0		推定
2	9		40.5		推定
2	10		39.2		推定
2	11		40.9		推定
3	1		39.5		推定
3	2		39.1		推定
3	3		39.1		推定
3	4		39.4		推定
3	5		39.2		推定
3	6		40.1		推定
3	7		39.9		推定
3	8		40.4		推定
4	1		39.0		推定
4	2		40.2		推定
4	3		39.6		推定
4	4		39.2		推定
4	5		39.8		推定
4	6		39.5		推定
4	7		40.0		推定
4	8		39.3		推定
4	9		39.1		推定
4	11		39.2		推定
4	12		39.9		推定
5	1		37.9		実測(融合4頭)
5	2		37.4		実測(融合2頭)
5	3		38.8		実測
5	4		39.0		実測
5	5		39.5		実測
5	6		37.9		実測(融合4頭)
5	7		37.9		実測(融合4頭)
5	8		37.4		実測(融合2頭)
5	9		37.9		実測(融合4頭)
6	1		39.1		実測(融合2頭)
6	2		38.0		実測(融合2頭)
6	3		38.8		実測(融合4頭)
6	4		38.8		実測(融合4頭)
6	5		38.8		実測(融合4頭)
6	6		39.8		実測
6	7		38.5		実測(融合2頭)
6	8		38.5		実測(融合2頭)
6	9		38.0		実測(融合2頭)
6	10		39.1		実測(融合2頭)
6	11		38.8		実測(融合4頭)
7	1		39.7		実測(融合4頭)
7	2		39.2		実測(融合3頭)
7	3		38.8		実測
7	4		39.7		実測(融合4頭)
7	5		39.1		実測
7	6		39.2		実測(融合3頭)
7	7		39.2		実測(融合3頭)
7	8		39.7		実測(融合4頭)
7	9		39.7		実測(融合4頭)
8	1		39.9		実測(融合2頭)
8	2		39.4		実測(融合4頭)
8	3		38.7		実測(融合3頭)
8	4		39.4		実測(融合4頭)
8	5		38.7		実測(融合3頭)
8	6		39.7		実測(融合2頭)
8	7		39.9		実測(融合2頭)
8	8		39.7		実測(融合2頭)
8	9		39.4		実測(融合4頭)
8	10		39.4		実測(融合4頭)
8	11		38.7		実測(融合3頭)
9	1		40.0		実測
9	2		39.8		実測(融合2頭)
9	3		39.0		実測(融合4頭)
9	4		39.8		実測(融合2頭)
9	5		40.6		実測
9	6		39.0		実測(融合4頭)
9	7		42.1		実測
9	8		39.0		実測(融合4頭)
9	9		39.6		実測
9	10		39.0		実測(融合4頭)
10	1		38.9		推定
10	2		39.1		推定
10	3		40.3		推定
10	4		39.7		推定
10	5		39.3		推定
10	6		40.1		推定
10	7		40.3		推定
10	8		39.8		推定
11	1		39.3		実測(融合4頭)
11	2		40.0		実測
11	3		39.3		実測(融合4頭)
11	4		38.9		実測
11	5		39.8		実測(融合2頭)
11	6		39.8		実測(融合2頭)
11	7		39.3		実測(融合4頭)
11	8		39.3		実測(融合4頭)
12	1		39.2		推定
12	2		39.1		推定
12	3		40.0		推定
12	4		40.1		推定
12	5		40.0		推定
12	6		38.4		推定
12	7		39.8		推定
12	8		38.4		推定
12	9		39.0		推定
12	10		38.9		推定
12	11		40.8		推定
12	12		39.2		推定
