レース	馬番	馬名	前半3F	向正面	出自
1	1		40.6		実測
1	2		39.4		実測(融合3頭)
1	3		40.0		実測(融合3頭)
1	4		40.4		実測(融合3頭)
1	5		40.4		実測(融合3頭)
1	6		39.4		実測(融合3頭)
1	7		40.0		実測(融合3頭)
1	8		39.4		実測(融合3頭)
1	9		40.4		実測(融合3頭)
1	10		40.0		実測(融合3頭)
2	1		40.5		推定
2	2		40.2		推定
2	3		41.4		推定
2	4		40.2		推定
2	5		41.1		推定
2	6		40.7		推定
2	7		39.6		推定
2	8		39.4		推定
2	9		40.7		推定
2	10		39.2		推定
2	11		41.9		推定
2	12		39.7		推定
3	1		39.1		推定
3	2		40.4		推定
3	3		41.0		推定
3	4		39.5		推定
3	5		39.7		推定
3	6		40.2		推定
3	7		40.3		推定
3	8		39.3		推定
4	1		39.4		実測(融合3頭)
4	2		38.0		実測(融合3頭)
4	3		38.6		実測(融合5頭)
4	4		38.0		実測(融合3頭)
4	5		39.4		実測(融合3頭)
4	6		39.4		実測(融合3頭)
4	7		38.6		実測(融合5頭)
4	8		38.0		実測(融合3頭)
4	9		40.7		実測
4	10		38.6		実測(融合5頭)
4	11		38.6		実測(融合5頭)
4	12		38.6		実測(融合5頭)
5	1		37.7		推定
5	2		37.5		推定
5	3		36.9		推定
5	4		38.3		推定
5	5		39.2		推定
5	6		40.3		推定
5	7		38.2		推定
5	8		38.5		推定
5	9		37.6		推定
5	10		37.0		推定
5	11		39.1		推定
5	12		37.0		推定
6	1		40.4		推定
6	2		39.4		推定
6	3		40.2		推定
6	4		39.8		推定
6	5		39.6		推定
6	6		40.3		推定
6	7		39.5		推定
6	8		39.9		推定
7	2		39.9		推定
7	3		39.1		推定
7	4		40.1		推定
7	5		40.0		推定
7	7		39.0		推定
7	8		38.9		推定
7	9		38.2		推定
8	1		41.0		推定
8	2		40.4		推定
8	3		41.6		推定
8	4		41.8		推定
8	5		42.6		推定
8	6		41.7		推定
8	7		41.4		推定
8	8		41.9		推定
8	9		40.7		推定
8	10		41.7		推定
8	12		40.4		推定
9	1		39.6		実測(融合4頭)
9	2		40.0		実測(融合2頭)
9	3		40.9		実測
9	4		39.6		実測(融合4頭)
9	5		40.0		実測(融合2頭)
9	6		39.6		実測(融合4頭)
9	7		39.1		実測(融合2頭)
9	8		40.2		実測
9	9		39.1		実測(融合2頭)
9	10		39.6		実測(融合4頭)
10	1		38.0		実測(融合4頭)
10	2		37.4		実測
10	3		38.7		実測
10	4		38.0		実測(融合4頭)
10	5		37.7		実測
10	6		38.0		実測(融合4頭)
10	7		39.0		実測
10	8		38.0		実測(融合4頭)
11	1		41.5		実測(融合4頭)
11	2		41.5		実測(融合4頭)
11	3		41.5		実測(融合4頭)
11	4		42.1		実測(融合4頭)
11	5		42.1		実測(融合4頭)
11	6		41.1		実測
11	7		41.5		実測
11	8		41.5		実測(融合4頭)
11	9		42.1		実測(融合4頭)
11	10		42.1		実測(融合4頭)
11	11		42.9		実測
11	12		42.8		実測
12	1		40.6		推定
12	2		40.0		推定
12	3		39.2		推定
12	4		40.6		推定
12	5		39.5		推定
12	6		39.8		推定
12	7		40.1		推定
12	8		39.4		推定
12	9		40.4		推定
12	10		39.5		推定
12	11		39.9		推定
12	12		40.6		推定
