レース	馬番	馬名	前半3F	向正面	出自
1	1		38.6		推定
1	2		39.5		推定
1	3		39.0		推定
1	4		37.8		推定
1	5		38.2		推定
1	6		38.8		推定
1	7		39.5		推定
1	8		40.1		推定
1	9		38.5		推定
1	10		38.9		推定
2	1		39.7		推定
2	2		38.2		推定
2	3		37.4		推定
2	4		38.2		推定
2	5		39.9		推定
2	6		39.8		推定
2	7		39.1		推定
2	8		37.5		推定
2	9		39.2		推定
2	10		38.7		推定
2	11		38.2		推定
3	1		38.7		推定
3	2		38.4		推定
3	3		40.1		推定
3	4		39.1		推定
3	5		38.9		推定
3	6		39.2		推定
3	7		39.4		推定
3	8		40.7		推定
3	9		38.8		推定
3	10		39.7		推定
3	11		38.3		推定
4	1		39.5		推定
4	2		39.5		推定
4	3		38.8		推定
4	4		39.8		推定
4	5		38.7		推定
4	6		41.6		推定
4	7		39.1		推定
4	8		40.5		推定
4	9		39.6		推定
4	10		40.2		推定
4	11		40.7		推定
4	12		40.5		推定
5	1		37.9		実測(融合2頭)
5	2		38.9		実測(融合3頭)
5	3		38.9		実測(融合3頭)
5	4		37.9		実測(融合2頭)
5	5		38.7		実測(融合2頭)
5	6		39.9		実測
5	7		38.7		実測(融合2頭)
5	8		38.4		実測(融合3頭)
5	9		38.9		実測(融合3頭)
5	10		38.4		実測(融合3頭)
5	11		40.1		実測
5	12		38.4		実測(融合3頭)
6	1		39.0		実測(融合2頭)
6	2		39.0		実測(融合2頭)
6	3		39.4		実測(融合3頭)
6	4		39.4		実測(融合3頭)
6	5		39.4		実測(融合3頭)
6	6		40.0		実測
6	7		38.5		実測
6	8		38.9		実測(融合2頭)
6	9		38.9		実測(融合2頭)
8	1		39.2		実測(融合4頭)
8	2		40.1		実測(融合4頭)
8	3		40.1		実測(融合4頭)
8	4		40.1		実測(融合4頭)
8	5		40.1		実測(融合4頭)
8	6		39.2		実測(融合4頭)
8	7		39.2		実測(融合4頭)
8	8		40.5		実測
8	9		40.8		実測
8	10		40.2		実測
8	11		39.2		実測(融合4頭)
9	1		37.6		推定
9	2		39.2		推定
9	3		40.8		推定
9	4		39.6		推定
9	5		40.7		推定
9	6		38.3		推定
9	7		41.8		推定
9	8		39.7		推定
9	9		37.9		推定
9	10		38.6		推定
9	11		37.3		推定
9	12		40.6		推定
10	1		38.5		実測(融合6頭)
10	2		39.8		実測
10	3		38.5		実測(融合6頭)
10	4		37.8		実測(融合3頭)
10	5		40.3		実測
10	6		39.5		実測
10	7		38.5		実測(融合6頭)
10	8		38.5		実測(融合6頭)
10	9		37.8		実測(融合3頭)
10	10		38.5		実測(融合6頭)
10	11		38.5		実測(融合6頭)
10	12		37.8		実測(融合3頭)
11	1		39.6		実測(融合3頭)
11	2		40.0		実測(融合3頭)
11	3		39.6		実測(融合3頭)
11	4		39.4		実測(融合2頭)
11	5		39.2		実測(融合2頭)
11	6		40.0		実測(融合3頭)
11	7		41.0		実測
11	8		39.4		実測(融合2頭)
11	9		39.6		実測(融合3頭)
11	10		39.2		実測(融合2頭)
11	11		40.0		実測(融合3頭)
11	12		38.8		実測
