レース	馬番	馬名	前半3F	向正面	出自
1	1		39.0		推定
1	2		40.4		推定
1	3		38.2		推定
1	4		39.9		推定
1	5		40.5		推定
1	6		38.0		推定
1	7		40.5		推定
1	8		39.0		推定
2	1		39.5		推定
2	2		40.2		推定
2	3		39.4		推定
2	4		38.1		推定
2	5		39.7		推定
2	6		40.0		推定
2	7		39.8		推定
2	8		37.4		推定
2	9		40.1		推定
3	1		39.0		推定
3	2		38.5		推定
3	3		39.2		推定
3	4		39.9		推定
3	5		37.9		推定
3	6		38.9		推定
3	7		38.7		推定
3	8		39.9		推定
3	9		39.9		推定
3	10		38.0		推定
4	1		39.0		推定
4	2		39.1		推定
4	3		39.2		推定
4	4		39.6		推定
4	5		39.6		推定
4	6		39.6		推定
4	7		38.8		推定
4	8		39.2		推定
4	9		39.0		推定
4	10		38.9		推定
5	1		40.0		実測(融合3頭)
5	2		40.6		実測(融合2頭)
5	3		40.9		実測
5	4		40.5		実測
5	5		39.6		実測
5	6		40.8		実測
5	7		41.7		実測
5	8		42.5		実測
5	9		40.6		実測(融合2頭)
5	10		40.0		実測(融合3頭)
5	11		40.0		実測(融合3頭)
6	1		40.7		実測
6	2		40.4		実測(融合2頭)
6	3		40.1		実測(融合3頭)
6	4		40.1		実測(融合3頭)
6	5		40.1		実測(融合3頭)
6	6		40.4		実測(融合2頭)
6	7		39.9		実測
6	8		39.5		実測(融合2頭)
6	9		39.5		実測(融合2頭)
7	1		39.5		実測(融合3頭)
7	2		39.2		実測
7	3		39.5		実測(融合3頭)
7	4		40.3		実測
7	5		39.5		実測(融合3頭)
7	6		40.4		実測
7	7		40.1		実測
7	8		40.6		実測
8	1		39.8		実測(融合3頭)
8	2		39.1		実測(融合3頭)
8	3		39.9		実測
8	4		39.8		実測(融合3頭)
8	5		39.1		実測(融合3頭)
8	6		40.1		実測
8	7		39.8		実測(融合3頭)
8	8		39.1		実測(融合3頭)
9	1		38.1		実測(融合4頭)
9	2		38.1		実測(融合4頭)
9	3		38.1		実測(融合4頭)
9	4		39.1		実測(融合4頭)
9	5		38.1		実測(融合4頭)
9	6		39.1		実測(融合4頭)
9	7		39.1		実測(融合4頭)
9	8		39.1		実測(融合4頭)
9	9		39.4		実測
10	1		38.3		実測(融合5頭)
10	2		37.6		実測
10	3		38.3		実測(融合5頭)
10	4		38.3		実測(融合5頭)
10	5		39.6		実測
10	6		40.6		実測
10	7		38.3		実測(融合5頭)
10	8		40.1		実測
10	9		38.3		実測(融合5頭)
10	10		37.9		実測(融合2頭)
10	11		37.9		実測(融合2頭)
11	1		40.4		実測(融合4頭)
11	2		40.4		実測(融合4頭)
11	3		39.7		実測(融合3頭)
11	4		40.8		実測(融合2頭)
11	5		40.4		実測(融合4頭)
11	6		39.7		実測(融合3頭)
11	7		40.8		実測(融合2頭)
11	8		41.0		実測
11	9		39.7		実測(融合3頭)
11	10		40.4		実測(融合4頭)
12	1		38.5		実測(融合2頭)
12	2		39.0		実測(融合2頭)
12	3		39.2		実測(融合3頭)
12	4		39.5		実測(融合3頭)
12	5		39.2		実測(融合3頭)
12	6		39.0		実測(融合2頭)
12	7		39.8		実測
12	8		39.5		実測(融合3頭)
12	9		40.0		実測
12	10		39.2		実測(融合3頭)
12	11		38.5		実測(融合2頭)
12	12		39.5		実測(融合3頭)
