レース	馬番	馬名	前半3F	向正面	出自
5	1		39.3		推定
5	2		39.1		推定
5	3		40.0		推定
5	4		40.5		推定
5	5		40.0		推定
5	6		39.1		推定
5	7		38.8		推定
5	8		38.9		推定
5	9		38.0		推定
5	10		40.6		推定
5	11		38.1		推定
6	2		40.0		推定
6	3		39.8		推定
6	4		38.8		推定
6	5		39.7		推定
6	6		40.2		推定
6	7		39.7		推定
6	8		39.7		推定
6	9		38.7		推定
6	10		38.4		推定
6	11		38.6		推定
6	12		38.1		推定
7	1		42.3		実測
7	2		39.6		実測
7	3		41.9		実測(融合2頭)
7	4		39.4		実測
7	5		42.0		実測(融合2頭)
7	6		40.9		実測
7	7		41.9		実測(融合2頭)
7	8		42.0		実測(融合2頭)
7	9		41.5		実測
8	1		40.7		実測
8	2		40.4		実測(融合2頭)
8	3		39.9		実測(融合2頭)
8	4		41.0		実測(融合3頭)
8	5		41.0		実測(融合3頭)
8	6		41.0		実測(融合3頭)
8	7		40.4		実測(融合2頭)
8	10		39.9		実測(融合2頭)
9	1		42.2		実測
9	2		39.6		実測(融合4頭)
9	3		40.4		実測(融合3頭)
9	4		39.6		実測(融合4頭)
9	5		40.4		実測(融合3頭)
9	6		39.6		実測(融合4頭)
9	7		40.4		実測(融合3頭)
9	8		39.6		実測(融合4頭)
9	9		39.3		実測
10	1		40.8		実測
10	2		40.0		実測(融合3頭)
10	3		40.2		実測
10	4		40.0		実測(融合3頭)
10	5		39.7		実測(融合2頭)
10	6		39.7		実測(融合2頭)
10	7		40.4		実測
10	8		40.0		実測(融合3頭)
11	1		41.5		実測(融合3頭)
11	2		41.0		実測(融合2頭)
11	3		41.0		実測(融合2頭)
11	4		41.5		実測(融合3頭)
11	5		42.4		実測(融合2頭)
11	6		42.6		実測
11	7		41.9		実測(融合2頭)
11	8		42.4		実測(融合2頭)
11	9		41.9		実測(融合2頭)
11	10		41.5		実測(融合3頭)
12	1		39.2		推定
12	2		39.2		推定
12	3		39.6		推定
12	4		41.4		推定
12	5		40.0		推定
12	6		39.5		推定
12	7		40.5		推定
12	8		39.9		推定
12	9		39.5		推定
12	10		39.8		推定
12	11		39.5		推定
12	12		41.0		推定
