レース	馬番	馬名	前半3F	向正面	出自
1	1		39.9		推定
1	2		41.0		推定
1	3		40.2		推定
1	4		39.5		推定
1	5		40.5		推定
1	6		41.0		推定
1	7		39.8		推定
1	8		40.4		推定
1	9		39.8		推定
2	1		40.4		推定
2	2		42.8		推定
2	3		41.0		推定
2	4		39.9		推定
2	5		39.9		推定
2	6		40.2		推定
2	7		40.6		推定
2	8		41.2		推定
2	9		43.5		推定
2	10		40.5		推定
3	1		39.5		推定
3	2		39.0		推定
3	3		40.0		推定
3	4		40.4		推定
3	5		38.5		推定
3	6		38.6		推定
3	7		40.5		推定
3	8		40.2		推定
3	9		38.9		推定
4	1		38.5		推定
4	2		39.5		推定
4	3		40.5		推定
4	4		39.2		推定
4	5		38.4		推定
4	6		39.0		推定
4	7		39.0		推定
4	8		38.8		推定
4	9		39.1		推定
4	10		38.6		推定
4	11		38.5		推定
5	1		40.2		推定
5	2		40.0		推定
5	3		42.5		推定
5	4		40.5		推定
5	5		41.2		推定
5	6		40.8		推定
5	7		40.2		推定
5	8		40.0		推定
5	9		39.6		推定
6	1		40.8		実測(融合3頭)
6	2		40.9		実測
6	3		40.8		実測(融合3頭)
6	4		41.1		実測(融合3頭)
6	5		41.1		実測(融合3頭)
6	6		41.1		実測(融合3頭)
6	7		41.5		実測
6	8		40.8		実測(融合3頭)
6	9		41.7		実測
6	10		40.2		実測(融合2頭)
6	11		40.2		実測(融合2頭)
7	1		40.6		推定
7	2		39.5		推定
7	3		40.9		推定
7	4		39.7		推定
7	5		40.5		推定
7	6		39.1		推定
7	7		41.0		推定
7	8		39.3		推定
7	9		39.2		推定
7	10		41.0		推定
8	1		38.0		推定
8	2		41.0		推定
8	3		41.4		推定
8	4		39.5		推定
8	5		39.9		推定
8	6		40.5		推定
8	7		40.5		推定
8	8		38.4		推定
8	9		40.5		推定
9	1		39.6		推定
9	2		40.4		推定
9	3		40.1		推定
9	4		40.5		推定
9	6		39.2		推定
9	8		39.8		推定
10	1		39.1		推定
10	2		38.2		推定
10	3		38.4		推定
10	4		39.5		推定
10	5		38.5		推定
10	6		40.2		推定
10	7		39.5		推定
10	8		38.8		推定
10	9		40.1		推定
10	10		39.1		推定
11	1		39.8		推定
11	2		40.4		推定
11	3		39.3		推定
11	4		40.9		推定
11	5		39.4		推定
11	6		39.1		推定
11	7		39.4		推定
11	8		40.3		推定
11	9		41.3		推定
11	10		39.9		推定
11	11		41.3		推定
11	12		38.7		推定
