レース	馬番	馬名	前半3F	向正面	出自
1	1		40.7		推定
1	2		38.2		推定
1	3		40.4		推定
1	4		39.2		推定
1	5		39.3		推定
1	6		38.5		推定
1	7		38.2		推定
1	8		39.4		推定
2	1		39.5		推定
2	2		41.4		推定
2	3		40.9		推定
2	4		40.2		推定
2	5		40.5		推定
2	6		39.2		推定
2	7		41.2		推定
2	8		39.4		推定
4	1		42.0		実測(融合3頭)
4	2		41.0		実測(融合3頭)
4	3		41.2		実測(融合2頭)
4	4		41.0		実測(融合3頭)
4	5		42.0		実測(融合3頭)
4	6		42.6		実測
4	7		41.2		実測(融合2頭)
4	8		40.6		実測(融合2頭)
4	9		41.0		実測(融合3頭)
4	10		42.0		実測(融合3頭)
4	11		40.6		実測(融合2頭)
5	1		40.3		実測(融合4頭)
5	2		41.2		実測(融合5頭)
5	3		41.2		実測(融合5頭)
5	4		40.3		実測(融合4頭)
5	5		41.2		実測(融合5頭)
5	6		41.2		実測(融合5頭)
5	7		40.3		実測(融合4頭)
5	8		40.3		実測(融合4頭)
5	9		41.9		実測
5	10		41.2		実測(融合5頭)
6	1		41.1		実測
6	2		41.5		実測
6	3		40.3		実測(融合5頭)
6	4		42.2		実測
6	5		40.3		実測(融合5頭)
6	6		40.3		実測(融合5頭)
6	7		40.3		実測(融合5頭)
6	8		40.3		実測(融合5頭)
6	9		39.8		実測(融合2頭)
6	10		39.8		実測(融合2頭)
7	1		39.8		実測
7	2		39.5		実測(融合3頭)
7	3		38.6		実測(融合2頭)
7	4		40.2		実測
7	5		39.1		実測(融合3頭)
7	6		39.5		実測(融合3頭)
7	7		39.5		実測(融合3頭)
7	8		38.6		実測(融合2頭)
7	9		39.1		実測(融合3頭)
7	10		39.1		実測(融合3頭)
8	1		42.6		推定
8	2		41.4		推定
8	3		41.5		推定
8	4		41.9		推定
8	5		42.2		推定
8	6		42.1		推定
8	7		41.1		推定
8	8		41.0		推定
8	9		40.9		推定
9	1		41.6		実測(融合4頭)
9	2		41.2		実測
9	3		41.6		実測(融合4頭)
9	4		39.9		実測
9	5		41.8		実測
9	6		41.6		実測(融合4頭)
9	7		41.6		実測(融合4頭)
9	9		38.4		実測(融合2頭)
9	10		38.0		実測
9	11		38.4		実測(融合2頭)
10	1		39.1		推定
10	2		40.2		推定
10	3		39.3		推定
10	4		37.8		推定
10	5		39.3		推定
10	6		39.9		推定
10	7		40.1		推定
10	8		39.0		推定
10	9		38.7		推定
10	10		39.6		推定
10	11		39.7		推定
10	12		38.0		推定
