レース	馬番	馬名	前半3F	向正面	出自
1	1		38.4		推定
1	2		38.5		推定
1	3		39.0		推定
1	4		38.8		推定
1	5		38.1		推定
1	6		38.6		推定
1	7		37.5		推定
1	8		38.0		推定
1	9		38.9		推定
2	1		40.2		実測
2	2		38.9		実測(融合4頭)
2	3		39.5		実測
2	4		38.9		実測(融合4頭)
2	5		38.9		実測(融合4頭)
2	6		38.9		実測(融合4頭)
2	7		38.2		実測(融合3頭)
2	8		38.2		実測(融合3頭)
2	9		38.2		実測(融合3頭)
3	1		38.4		実測(融合3頭)
3	2		38.4		実測(融合3頭)
3	3		37.8		実測
3	4		39.1		実測
3	5		38.4		実測(融合3頭)
3	6		38.1		実測(融合2頭)
3	7		38.7		実測(融合2頭)
3	8		38.7		実測(融合2頭)
3	9		38.1		実測(融合2頭)
3	10		38.8		実測
4	1		39.7		推定
4	2		37.3		推定
4	3		37.4		推定
4	4		37.4		推定
4	5		36.8		推定
4	6		37.0		推定
4	7		38.2		推定
4	8		36.8		推定
4	9		37.3		推定
4	10		37.3		推定
5	1		36.6		推定
5	2		38.3		推定
5	3		37.4		推定
5	4		37.1		推定
5	5		38.7		推定
5	6		36.8		推定
5	7		37.1		推定
5	8		38.4		推定
5	9		38.8		推定
5	10		37.8		推定
6	1		37.5		推定
6	2		38.9		推定
6	3		37.9		推定
6	4		38.0		推定
6	5		38.5		推定
6	7		38.5		推定
6	8		37.0		推定
6	9		37.8		推定
6	10		39.0		推定
6	11		37.9		推定
7	1		37.9		推定
7	2		38.0		推定
7	3		38.4		推定
7	4		38.8		推定
7	5		38.8		推定
7	6		38.8		推定
7	7		38.0		推定
7	8		39.0		推定
7	9		38.4		推定
7	10		38.8		推定
7	11		38.2		推定
8	1		37.6		推定
8	2		37.9		推定
8	3		38.3		推定
8	4		38.6		推定
8	5		37.4		推定
8	6		37.7		推定
8	7		38.1		推定
8	8		37.4		推定
8	9		37.9		推定
8	10		36.8		推定
8	11		38.3		推定
9	1		39.0		推定
9	2		37.1		推定
9	3		38.9		推定
9	4		37.8		推定
9	6		39.1		推定
9	7		39.3		推定
9	8		37.8		推定
9	9		38.7		推定
9	10		37.3		推定
9	11		37.5		推定
9	12		38.8		推定
10	1		37.9		推定
10	2		37.6		推定
10	3		37.2		推定
10	4		37.9		推定
10	5		37.5		推定
10	6		39.5		推定
10	7		39.1		推定
10	8		37.6		推定
10	9		37.4		推定
11	1		37.4		推定
11	2		37.0		推定
11	3		36.6		推定
11	4		37.3		推定
11	5		38.8		推定
11	6		36.3		推定
11	7		36.9		推定
11	8		38.4		推定
11	9		36.1		推定
11	10		38.3		推定
11	11		37.1		推定
11	12		36.4		推定
