レース	馬番	馬名	前半3F	向正面	出自
1	1		40.8		推定
1	2		41.5		推定
1	3		41.0		推定
1	4		41.1		推定
1	5		41.4		推定
1	6		40.7		推定
1	7		40.8		推定
1	8		41.0		推定
1	9		40.7		推定
2	1		39.6		推定
2	2		39.5		推定
2	3		39.2		推定
2	4		39.0		推定
2	5		39.6		推定
2	6		39.2		推定
2	7		38.9		推定
2	8		38.9		推定
2	9		40.3		推定
2	10		40.7		推定
3	1		41.0		推定
3	2		40.5		推定
3	3		40.0		推定
3	4		40.4		推定
3	5		40.2		推定
3	6		39.3		推定
3	7		40.2		推定
3	8		39.6		推定
3	9		40.8		推定
3	10		39.5		推定
3	11		39.5		推定
3	12		39.8		推定
4	1		38.5		推定
4	2		39.4		推定
4	3		38.8		推定
4	4		38.4		推定
4	5		40.1		推定
4	6		39.0		推定
4	7		40.5		推定
4	8		38.2		推定
4	9		38.3		推定
5	1		43.9		推定
5	2		42.6		推定
5	3		40.9		推定
5	4		42.5		推定
5	5		41.0		推定
5	6		40.9		推定
5	7		43.4		推定
5	8		41.0		推定
5	9		44.0		推定
5	10		44.2		推定
5	11		41.4		推定
5	12		41.3		推定
6	1		41.3		推定
6	2		39.1		推定
6	3		41.3		推定
6	4		41.4		推定
6	5		40.0		推定
6	6		40.1		推定
6	7		40.9		推定
6	8		40.0		推定
6	9		39.3		推定
6	10		39.3		推定
6	11		38.4		推定
6	12		39.0		推定
7	2		39.9		実測(融合4頭)
7	3		39.6		実測(融合2頭)
7	4		39.2		実測
7	5		39.9		実測(融合4頭)
7	6		40.4		実測(融合3頭)
7	7		40.4		実測(融合3頭)
7	8		41.2		実測
7	9		39.9		実測(融合4頭)
7	10		39.9		実測(融合4頭)
7	11		39.6		実測(融合2頭)
7	12		40.4		実測(融合3頭)
8	1		39.9		推定
8	2		40.0		推定
8	3		38.9		推定
8	4		39.7		推定
8	5		38.5		推定
8	6		39.7		推定
8	7		38.6		推定
8	8		37.8		推定
8	9		38.0		推定
8	10		38.9		推定
8	11		38.6		推定
9	1		40.8		実測
9	2		40.3		実測
9	3		41.4		実測
9	4		40.6		実測
9	5		41.1		実測(融合2頭)
9	6		40.9		実測(融合2頭)
9	7		40.9		実測(融合2頭)
9	8		41.1		実測(融合2頭)
10	1		39.8		推定
10	2		40.6		推定
10	3		40.3		推定
10	4		40.1		推定
10	5		40.6		推定
10	6		41.1		推定
10	7		40.4		推定
10	8		40.2		推定
10	9		40.6		推定
10	10		40.7		推定
10	11		41.0		推定
10	12		40.0		推定
