レース	馬番	馬名	前半3F	向正面	出自
1	1		39.8		推定
1	2		40.7		推定
1	3		40.3		推定
1	4		40.3		推定
1	5		39.7		推定
1	6		39.1		推定
1	7		39.1		推定
2	1		41.5		推定
2	2		41.9		推定
2	3		41.8		推定
2	4		41.0		推定
2	5		42.2		推定
2	6		41.6		推定
2	7		41.5		推定
2	8		42.8		推定
3	1		41.2		推定
3	2		42.1		推定
3	3		41.1		推定
3	4		40.9		推定
3	5		40.9		推定
3	6		40.1		推定
3	7		41.0		推定
3	8		40.1		推定
4	1		41.3		実測(融合3頭)
4	2		40.8		実測(融合2頭)
4	3		41.3		実測(融合3頭)
4	4		41.9		実測
4	5		40.8		実測(融合2頭)
4	6		41.0		実測
4	7		40.5		実測(融合2頭)
4	8		41.3		実測(融合3頭)
4	9		40.5		実測(融合2頭)
5	2		40.3		推定
5	3		41.3		推定
5	5		42.1		推定
5	6		40.2		推定
5	7		40.0		推定
5	8		41.5		推定
5	9		40.7		推定
5	10		41.2		推定
6	1		39.5		推定
6	2		40.0		推定
6	3		40.0		推定
6	4		39.7		推定
6	5		40.2		推定
6	6		41.0		推定
6	7		39.9		推定
6	8		40.8		推定
6	9		39.6		推定
7	1		39.4		推定
7	2		40.4		推定
7	3		39.4		推定
7	4		39.9		推定
7	5		39.3		推定
7	6		40.2		推定
7	7		40.5		推定
7	9		39.6		推定
7	10		39.8		推定
7	11		39.7		推定
8	1		40.5		推定
8	2		40.5		推定
8	3		39.5		推定
8	4		39.5		推定
8	5		40.1		推定
8	6		39.9		推定
8	7		40.5		推定
8	8		40.5		推定
9	2		39.6		推定
9	3		39.9		推定
9	4		40.6		推定
9	5		39.9		推定
9	6		40.2		推定
9	7		39.5		推定
9	8		38.7		推定
9	9		38.8		推定
9	10		39.3		推定
9	11		39.7		推定
10	1		40.4		推定
10	2		39.5		推定
10	3		39.5		推定
10	4		40.0		推定
10	5		40.0		推定
10	6		40.0		推定
10	7		40.5		推定
10	8		39.8		推定
10	9		41.0		推定
10	10		39.6		推定
10	11		39.4		推定
11	1		39.4		推定
11	2		39.1		推定
11	3		39.7		推定
11	4		39.6		推定
11	5		39.8		推定
11	6		39.3		推定
11	7		40.9		推定
11	8		39.0		推定
12	1		39.6		推定
12	2		39.8		推定
12	3		40.4		推定
12	4		40.5		推定
12	5		41.2		推定
12	6		40.2		推定
12	7		39.7		推定
12	8		39.9		推定
12	9		39.5		推定
12	10		39.3		推定
