レース	馬番	馬名	前半3F	向正面	出自
1	1		42.0		推定
1	2		41.5		推定
1	3		41.4		推定
1	4		41.5		推定
1	5		41.5		推定
1	6		41.6		推定
2	1		42.0		推定
2	2		40.8		推定
2	3		41.2		推定
2	4		40.6		推定
2	5		40.4		推定
2	6		40.4		推定
3	1		40.8		実測(融合2頭)
3	2		39.5		実測(融合2頭)
3	3		40.4		実測(融合4頭)
3	4		40.0		実測(融合3頭)
3	5		40.8		実測(融合2頭)
3	6		40.0		実測(融合3頭)
3	7		40.0		実測(融合3頭)
3	8		40.4		実測(融合4頭)
3	9		39.5		実測(融合2頭)
3	10		40.4		実測(融合4頭)
3	11		41.0		実測
3	12		40.4		実測(融合4頭)
4	1		41.1		実測(融合3頭)
4	2		41.5		実測(融合3頭)
4	3		41.5		実測(融合3頭)
4	4		41.1		実測(融合3頭)
4	5		41.5		実測(融合3頭)
4	6		40.5		実測(融合2頭)
4	7		41.3		実測(融合2頭)
4	8		41.8		実測
4	9		40.5		実測(融合2頭)
4	10		41.3		実測(融合2頭)
4	11		41.1		実測(融合3頭)
5	1		40.4		実測(融合2頭)
5	2		42.0		実測
5	3		40.1		実測(融合3頭)
5	4		39.9		実測(融合2頭)
5	5		40.1		実測(融合3頭)
5	6		40.1		実測(融合3頭)
5	7		40.4		実測(融合2頭)
5	8		39.3		実測(融合2頭)
5	9		39.9		実測(融合2頭)
5	10		39.7		実測
5	11		39.3		実測(融合2頭)
6	1		40.2		実測(融合4頭)
6	2		40.2		実測(融合4頭)
6	3		41.6		実測
6	4		40.2		実測(融合4頭)
6	5		39.8		実測(融合2頭)
6	6		40.9		実測(融合3頭)
6	7		40.2		実測(融合4頭)
6	8		40.9		実測(融合3頭)
6	9		40.9		実測(融合3頭)
6	10		39.8		実測(融合2頭)
7	1		38.9		推定
7	2		39.1		推定
7	3		38.2		推定
7	4		39.0		推定
7	5		38.4		推定
7	6		39.8		推定
7	7		39.9		推定
7	8		38.4		推定
7	9		38.8		推定
7	10		38.4		推定
7	11		38.8		推定
7	12		39.3		推定
8	1		38.8		実測(融合8頭)
8	2		38.2		実測
8	3		38.6		実測(融合2頭)
8	4		38.8		実測(融合8頭)
8	5		38.8		実測(融合8頭)
8	6		38.8		実測(融合8頭)
8	7		38.6		実測(融合2頭)
8	8		38.8		実測(融合8頭)
8	9		38.8		実測(融合8頭)
8	10		40.0		実測
8	11		38.8		実測(融合8頭)
8	12		38.8		実測(融合8頭)
9	1		38.7		実測(融合3頭)
9	2		38.7		実測(融合3頭)
9	3		38.7		実測(融合3頭)
9	4		39.1		実測(融合4頭)
9	5		39.1		実測(融合4頭)
9	6		39.9		実測
9	7		39.1		実測(融合4頭)
9	8		38.1		実測(融合3頭)
9	9		38.1		実測(融合3頭)
9	10		40.0		実測
9	11		39.1		実測(融合4頭)
9	12		38.1		実測(融合3頭)
10	1		40.4		実測(融合5頭)
10	2		40.4		実測(融合5頭)
10	3		39.9		実測
10	4		39.0		実測
10	5		40.4		実測(融合5頭)
10	6		39.6		実測(融合2頭)
10	7		40.4		実測(融合5頭)
10	8		40.4		実測(融合5頭)
10	9		39.6		実測(融合2頭)
11	1		38.6		実測(融合4頭)
11	2		38.6		実測(融合4頭)
11	3		39.7		実測(融合2頭)
11	4		39.6		実測(融合5頭)
11	5		40.0		実測
11	6		39.6		実測(融合5頭)
11	7		38.6		実測(融合4頭)
11	8		39.6		実測(融合5頭)
11	9		39.7		実測(融合2頭)
11	10		38.6		実測(融合4頭)
11	11		39.6		実測(融合5頭)
11	12		39.6		実測(融合5頭)
